distance,pair,value
1,1_2,523.75
2,4_6,520
3,6_9,520.4
4,2_6,488.75
5,3_8,522
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,1_2,523.75
2,5_7,499.4
3,4_7,552.8
4,5_9,557.8
5,4_9,536.4
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,6_7,482.333
2,4_6,520
3,4_7,552.8
4,1_5,450
5,3_8,522
6,1_7,465
7,2_9,476
8,1_9,444.6
1,4_5,561.4
2,7_9,574.4
3,2_5,468.8
4,1_5,450
5,4_9,536.4
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,2_3,442
2,2_4,538.8
3,3_6,534.6
4,2_6,488.75
5,4_9,536.4
6,1_7,465
7,2_9,476
8,1_9,444.6
1,3_4,584
2,3_5,506
3,1_4,476.2
4,4_8,521.5
5,3_8,522
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,4_5,561.4
2,4_6,520
3,2_5,468.8
4,2_6,488.75
5,4_9,536.4
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,4_5,561.4
2,7_9,574.4
3,5_8,503.6
4,2_6,488.75
5,3_8,522
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,7_8,515
2,6_8,539.5
3,5_8,503.6
4,2_6,488.75
5,4_9,536.4
6,1_7,465
7,2_9,476
8,1_9,444.6
1,6_7,482.333
2,6_8,539.5
3,2_5,468.8
4,4_8,521.5
5,4_9,536.4
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,2_3,442
2,2_4,538.8
3,5_8,503.6
4,5_9,557.8
5,3_8,522
6,1_7,465
7,2_9,476
8,1_9,444.6
1,5_6,580.5
2,2_4,538.8
3,3_6,534.6
4,2_6,488.75
5,3_8,522
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,4_5,561.4
2,4_6,520
3,6_9,520.4
4,4_8,521.5
5,1_6,504.4
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,6_7,482.333
2,5_7,499.4
3,3_6,534.6
4,3_7,509.2
5,2_7,495.6
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,1_2,523.75
2,2_4,538.8
3,6_9,520.4
4,3_7,509.2
5,3_8,522
6,2_8,482.2
7,2_9,476
8,1_9,444.6
1,7_8,515
2,2_4,538.8
3,3_6,534.6
4,4_8,521.5
5,1_6,504.4
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,3_4,584
2,3_5,506
3,6_9,520.4
4,2_6,488.75
5,3_8,522
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,7_8,515
2,7_9,574.4
3,3_6,534.6
4,5_9,557.8
5,4_9,536.4
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,6_7,482.333
2,5_7,499.4
3,5_8,503.6
4,5_9,557.8
5,3_8,522
6,1_7,465
7,2_9,476
8,1_9,444.6
1,7_8,515
2,4_6,520
3,3_6,534.6
4,2_6,488.75
5,2_7,495.6
6,1_7,465
7,2_9,476
8,1_9,444.6
1,8_9,539.6
2,3_5,506
3,4_7,552.8
4,1_5,450
5,2_7,495.6
6,3_9,493.8
7,2_9,476
8,1_9,444.6
1,3_4,584
2,6_8,539.5
3,5_8,503.6
4,2_6,488.75
5,1_6,504.4
6,3_9,493.8
7,2_9,476
8,1_9,444.6
1,3_4,584
2,3_5,506
3,4_7,552.8
4,4_8,521.5
5,1_6,504.4
6,1_7,465
7,2_9,476
8,1_9,444.6
1,8_9,539.6
2,6_8,539.5
3,4_7,552.8
4,1_5,450
5,2_7,495.6
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,2_3,442
2,2_4,538.8
3,1_4,476.2
4,2_6,488.75
5,1_6,504.4
6,3_9,493.8
7,1_8,458.4
8,1_9,444.6
1,7_8,515
2,6_8,539.5
3,3_6,534.6
4,5_9,557.8
5,1_6,504.4
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,5_6,580.5
2,6_8,539.5
3,2_5,468.8
4,2_6,488.75
5,4_9,536.4
6,2_8,482.2
7,2_9,476
8,1_9,444.6
1,8_9,539.6
2,4_6,520
3,2_5,468.8
4,5_9,557.8
5,4_9,536.4
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,1_2,523.75
2,6_8,539.5
3,4_7,552.8
4,5_9,557.8
5,1_6,504.4
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,6_7,482.333
2,6_8,539.5
3,3_6,534.6
4,4_8,521.5
5,4_9,536.4
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,3_4,584
2,5_7,499.4
3,2_5,468.8
4,4_8,521.5
5,4_9,536.4
6,1_7,465
7,2_9,476
8,1_9,444.6
1,6_7,482.333
2,2_4,538.8
3,1_4,476.2
4,2_6,488.75
5,1_6,504.4
6,3_9,493.8
7,2_9,476
8,1_9,444.6
1,8_9,539.6
2,5_7,499.4
3,5_8,503.6
4,5_9,557.8
5,3_8,522
6,2_8,482.2
7,2_9,476
8,1_9,444.6
1,3_4,584
2,7_9,574.4
3,3_6,534.6
4,5_9,557.8
5,3_8,522
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,6_7,482.333
2,6_8,539.5
3,6_9,520.4
4,3_7,509.2
5,3_8,522
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,1_2,523.75
2,7_9,574.4
3,1_4,476.2
4,5_9,557.8
5,3_8,522
6,2_8,482.2
7,1_8,458.4
8,1_9,444.6
1,2_3,442
2,3_5,506
3,1_4,476.2
4,5_9,557.8
5,4_9,536.4
6,1_7,465
7,1_8,458.4
8,1_9,444.6
1,7_8,515
2,6_8,539.5
