distance,pair,value
1,1_2,467.4
2,2_4,508.4
3,6_9,497.6
4,1_5,465.6
5,1_6,486.6
6,3_9,457.2
7,2_9,426.6
8,1_9,416
1,5_6,584.8
2,4_6,542
3,6_9,497.6
4,3_7,537.2
5,3_8,475.6
6,3_9,457.2
7,2_9,426.6
8,1_9,416
1,5_6,584.8
2,2_4,508.4
3,1_4,473
4,5_9,483.4
5,3_8,475.6
6,2_8,424.2
7,1_8,492
8,1_9,416
1,3_4,647.2
2,6_8,604
3,3_6,477.4
4,2_6,489.6
5,3_8,475.6
6,2_8,424.2
7,1_8,492
8,1_9,416
1,7_8,511.6
2,6_8,604
3,3_6,477.4
4,2_6,489.6
5,1_6,486.6
6,2_8,424.2
7,2_9,426.6
8,1_9,416
1,5_6,584.8
2,2_4,508.4
3,1_4,473
4,1_5,465.6
5,4_9,458.2
6,3_9,457.2
7,2_9,426.6
8,1_9,416
1,8_9,537.4
2,4_6,542
3,6_9,497.6
4,2_6,489.6
5,1_6,486.6
6,2_8,424.2
7,2_9,426.6
8,1_9,416
1,2_3,541
2,5_7,529.5
3,1_4,473
4,1_5,465.6
5,1_6,486.6
6,2_8,424.2
7,2_9,426.6
8,1_9,416
1,6_7,551
2,1_3,462.8
3,5_8,478.8
4,1_5,465.6
5,1_6,486.6
6,1_7,421.8
7,1_8,492
8,1_9,416
1,1_2,467.4
2,4_6,542
3,2_5,489.6
4,1_5,465.6
5,4_9,458.2
6,1_7,421.8
7,1_8,492
8,1_9,416
1,1_2,467.4
2,3_5,488
3,5_8,478.8
4,3_7,537.2
5,3_8,475.6
6,1_7,421.8
7,1_8,492
8,1_9,416
1,3_4,647.2
2,2_4,508.4
3,1_4,473
4,1_5,465.6
5,3_8,475.6
6,3_9,457.2
7,2_9,426.6
8,1_9,416
1,3_4,647.2
2,7_9,559.6
3,2_5,489.6
4,3_7,537.2
5,4_9,458.2
6,1_7,421.8
7,1_8,492
8,1_9,416
1,6_7,551
2,4_6,542
3,4_7,491.8
4,4_8,525.8
5,3_8,475.6
