distance,pair,value
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,8_9,654.75
2,6_8,598.25
3,5_8,598.8
4,3_7,594.6
5,3_8,506.6
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,3_4,636.667
2,3_5,567
3,2_5,615.6
4,4_8,545.8
5,2_7,585.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,8_9,654.75
2,4_6,546
3,4_7,571.75
4,3_7,594.6
5,2_7,585.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,3_4,636.667
2,5_7,562.2
3,1_4,496.2
4,2_6,547.8
5,3_8,506.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,2_3,565.2
2,1_3,539.8
3,5_8,598.8
4,1_5,511.6
5,4_9,561
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,2_3,565.2
2,5_7,562.2
3,4_7,571.75
4,2_6,547.8
5,1_6,531.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,6_7,599.8
2,2_4,614.4
3,3_6,561.2
4,5_9,578
5,2_7,585.6
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,6_7,599.8
2,7_9,619.2
3,5_8,598.8
4,4_8,545.8
5,2_7,585.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,5_6,614.8
2,2_4,614.4
3,2_5,615.6
4,5_9,578
5,3_8,506.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,5_6,614.8
2,6_8,598.25
3,5_8,598.8
4,1_5,511.6
5,2_7,585.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,2_3,565.2
2,4_6,546
3,1_4,496.2
4,1_5,511.6
5,2_7,585.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,4_5,654.6
2,2_4,614.4
3,4_7,571.75
4,1_5,511.6
5,4_9,561
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,1_2,697
2,5_7,562.2
3,1_4,496.2
4,2_6,547.8
5,1_6,531.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,4_5,654.6
2,4_6,546
3,1_4,496.2
4,4_8,545.8
5,3_8,506.6
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,2_3,565.2
2,7_9,619.2
3,1_4,496.2
4,1_5,511.6
5,2_7,585.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,2_3,565.2
2,4_6,546
3,1_4,496.2
4,4_8,545.8
5,2_7,585.6
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,7_8,579.25
2,3_5,567
3,4_7,571.75
4,1_5,511.6
5,3_8,506.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,3_4,636.667
2,1_3,539.8
3,3_6,561.2
4,3_7,594.6
5,4_9,561
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,2_3,565.2
2,7_9,619.2
3,5_8,598.8
4,2_6,547.8
5,1_6,531.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,1_2,697
2,5_7,562.2
3,1_4,496.2
4,2_6,547.8
5,4_9,561
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,5_6,614.8
2,3_5,567
3,6_9,576.2
4,1_5,511.6
5,2_7,585.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,1_2,697
2,7_9,619.2
3,5_8,598.8
4,5_9,578
5,2_7,585.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,5_6,614.8
2,1_3,539.8
3,3_6,561.2
4,1_5,511.6
5,1_6,531.6
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,3_4,636.667
2,5_7,562.2
3,2_5,615.6
4,5_9,578
5,3_8,506.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,1_2,697
2,7_9,619.2
3,1_4,496.2
4,1_5,511.6
5,2_7,585.6
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,5_6,614.8
2,1_3,539.8
3,3_6,561.2
4,3_7,594.6
5,3_8,506.6
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,7_8,579.25
2,6_8,598.25
3,2_5,615.6
4,1_5,511.6
5,2_7,585.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,5_6,614.8
2,4_6,546
3,4_7,571.75
4,2_6,547.8
5,1_6,531.6
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,6_7,599.8
2,6_8,598.25
3,6_9,576.2
4,1_5,511.6
5,4_9,561
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,5_6,614.8
2,3_5,567
3,1_4,496.2
4,1_5,511.6
5,3_8,506.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,4_5,654.6
2,7_9,619.2
3,6_9,576.2
4,1_5,511.6
5,3_8,506.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,6_7,599.8
2,5_7,562.2
3,6_9,576.2
4,3_7,594.6
5,4_9,561
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,7_8,579.25
2,7_9,619.2
3,3_6,561.2
4,3_7,594.6
5,1_6,531.6
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,5_6,614.8
2,4_6,546
3,2_5,615.6
4,2_6,547.8
5,1_6,531.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,3_4,636.667
2,5_7,562.2
3,4_7,571.75
4,1_5,511.6
5,2_7,585.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,7_8,579.25
2,6_8,598.25
3,6_9,576.2
4,1_5,511.6
5,1_6,531.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,2_3,565.2
2,2_4,614.4
3,3_6,561.2
4,5_9,578
5,3_8,506.6
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,8_9,654.75
2,1_3,539.8
3,5_8,598.8
4,2_6,547.8
5,3_8,506.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,7_8,579.25
2,3_5,567
3,5_8,598.8
4,2_6,547.8
5,2_7,585.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,1_2,697
2,5_7,562.2
3,3_6,561.2
4,4_8,545.8
5,3_8,506.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,2_3,565.2
2,7_9,619.2
3,4_7,571.75
4,4_8,545.8
5,2_7,585.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,3_4,636.667
2,2_4,614.4
3,3_6,561.2
4,1_5,511.6
5,3_8,506.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,4_5,654.6
2,1_3,539.8
3,3_6,561.2
4,4_8,545.8
5,4_9,561
6,2_8,550.4
7,1_8,555.8
8,1_9,523
1,8_9,654.75
2,4_6,546
3,6_9,576.2
4,5_9,578
5,2_7,585.6
6,2_8,550.4
7,2_9,541.2
8,1_9,523
1,1_2,697
2,2_4,614.4
3,2_5,615.6
4,4_8,545.8
5,4_9,561
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,6_7,599.8
2,4_6,546
3,3_6,561.2
4,2_6,547.8
5,3_8,506.6
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,2_3,565.2
2,3_5,567
3,6_9,576.2
4,2_6,547.8
5,1_6,531.6
6,3_9,539.4
7,1_8,555.8
8,1_9,523
1,4_5,654.6
2,4_6,546
3,1_4,496.2
4,2_6,547.8
5,3_8,506.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,6_7,599.8
2,3_5,567
3,1_4,496.2
4,3_7,594.6
5,4_9,561
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,1_2,697
2,2_4,614.4
3,1_4,496.2
4,5_9,578
5,2_7,585.6
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,2_3,565.2
2,1_3,539.8
3,4_7,571.75
4,5_9,578
5,4_9,561
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,5_6,614.8
2,7_9,619.2
3,1_4,496.2
4,3_7,594.6
5,4_9,561
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,2_3,565.2
2,4_6,546
3,2_5,615.6
4,2_6,547.8
5,4_9,561
6,1_7,529.4
7,2_9,541.2
8,1_9,523
1,3_4,636.667
2,2_4,614.4
3,3_6,561.2
4,4_8,545.8
5,2_7,585.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,3_4,636.667
2,7_9,619.2
3,6_9,576.2
4,1_5,511.6
5,3_8,506.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,6_7,599.8
2,5_7,562.2
3,4_7,571.75
4,2_6,547.8
5,4_9,561
6,1_7,529.4
7,1_8,555.8
8,1_9,523
1,7_8,579.25
2,6_8,598.25
3,4_7,571.75
4,4_8,545.8
5,3_8,506.6
6,3_9,539.4
7,2_9,541.2
8,1_9,523
1,5_4,602.8
2,9_7,577.667
3,7_4,534.4
4,5_1,519.6
5,7_2,600.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,6_4,523.2
3,7_4,534.4
4,9_5,627.4
5,6_1,486.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,8_7,707.4
2,8_6,571.4
3,7_4,534.4
4,9_5,627.4
5,8_3,550
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,4_2,530.2
3,8_5,623.8
4,9_5,627.4
5,9_4,533.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,3_2,591.8
2,7_5,618.75
3,8_5,623.8
4,6_2,529.4
5,8_3,550
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,5_4,602.8
2,6_4,523.2
3,6_3,569.4
4,9_5,627.4
5,6_1,486.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,7_6,700.75
2,8_6,571.4
3,5_2,530
4,9_5,627.4
5,9_4,533.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,7_6,700.75
2,4_2,530.2
3,6_3,569.4
4,9_5,627.4
5,6_1,486.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,5_3,572.6
3,6_3,569.4
4,6_2,529.4
5,9_4,533.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,8_6,571.4
3,5_2,530
4,6_2,529.4
5,8_3,550
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,9_7,577.667
3,6_3,569.4
4,8_4,533.6
5,7_2,600.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,5_4,602.8
2,5_3,572.6
3,4_1,545.4
4,5_1,519.6
5,8_3,550
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,7_6,700.75
2,7_5,618.75
3,9_6,582.6
4,5_1,519.6
5,9_4,533.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,9_7,577.667
3,7_4,534.4
4,8_4,533.6
5,8_3,550
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,8_6,571.4
3,5_2,530
4,6_2,529.4
5,7_2,600.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,8_7,707.4
2,4_2,530.2
3,9_6,582.6
4,9_5,627.4
5,9_4,533.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,5_4,602.8
2,9_7,577.667
3,5_2,530
4,7_3,564.6
5,9_4,533.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,5_3,572.6
3,5_2,530
4,5_1,519.6
5,8_3,550
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,9_8,676.4
2,4_2,530.2
3,9_6,582.6
4,6_2,529.4
5,7_2,600.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,7_6,700.75
2,4_2,530.2
3,4_1,545.4
4,7_3,564.6
5,8_3,550
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,4_3,585.6
2,6_4,523.2
3,6_3,569.4
4,6_2,529.4
5,6_1,486.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,4_2,530.2
3,7_4,534.4
4,7_3,564.6
5,9_4,533.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,4_2,530.2
3,8_5,623.8
4,8_4,533.6
5,6_1,486.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,8_7,707.4
2,3_1,574.4
3,6_3,569.4
4,7_3,564.6
5,8_3,550
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,2_1,481.333
2,7_5,618.75
3,8_5,623.8
4,5_1,519.6
5,6_1,486.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,8_6,571.4
3,9_6,582.6
4,5_1,519.6
5,9_4,533.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,8_6,571.4
3,8_5,623.8
4,5_1,519.6
5,9_4,533.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,4_3,585.6
2,7_5,618.75
3,5_2,530
4,9_5,627.4
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,7_6,700.75
2,8_6,571.4
3,5_2,530
4,9_5,627.4
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,4_3,585.6
2,3_1,574.4
3,6_3,569.4
4,9_5,627.4
5,9_4,533.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,6_4,523.2
3,5_2,530
4,8_4,533.6
5,7_2,600.4
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,3_2,591.8
2,8_6,571.4
3,9_6,582.6
4,5_1,519.6
5,9_4,533.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,6_4,523.2
3,4_1,545.4
4,8_4,533.6
5,9_4,533.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,5_4,602.8
2,6_4,523.2
3,8_5,623.8
4,8_4,533.6
5,7_2,600.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,9_8,676.4
2,4_2,530.2
3,4_1,545.4
4,8_4,533.6
5,8_3,550
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,6_5,634.2
2,5_3,572.6
3,5_2,530
4,6_2,529.4
5,7_2,600.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,9_8,676.4
2,5_3,572.6
3,9_6,582.6
4,8_4,533.6
5,9_4,533.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,9_7,577.667
3,9_6,582.6
4,5_1,519.6
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,6_4,523.2
3,9_6,582.6
4,5_1,519.6
5,8_3,550
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,8_7,707.4
2,6_4,523.2
3,5_2,530
4,7_3,564.6
5,8_3,550
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,6_5,634.2
2,9_7,577.667
3,7_4,534.4
4,8_4,533.6
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,9_7,577.667
3,7_4,534.4
4,5_1,519.6
5,8_3,550
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,8_7,707.4
2,3_1,574.4
3,9_6,582.6
4,9_5,627.4
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,9_8,676.4
2,8_6,571.4
3,8_5,623.8
4,7_3,564.6
5,8_3,550
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,4_3,585.6
2,5_3,572.6
3,5_2,530
4,8_4,533.6
5,7_2,600.4
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,9_8,676.4
2,6_4,523.2
3,7_4,534.4
4,7_3,564.6
5,7_2,600.4
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,4_3,585.6
2,7_5,618.75
3,4_1,545.4
4,6_2,529.4
5,8_3,550
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,3_2,591.8
2,3_1,574.4
3,8_5,623.8
4,5_1,519.6
5,9_4,533.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,7_5,618.75
3,7_4,534.4
4,6_2,529.4
5,6_1,486.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,7_6,700.75
2,4_2,530.2
3,6_3,569.4
4,9_5,627.4
5,7_2,600.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,7_6,700.75
2,9_7,577.667
3,8_5,623.8
4,8_4,533.6
5,7_2,600.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,6_5,634.2
2,4_2,530.2
3,5_2,530
4,9_5,627.4
5,8_3,550
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,8_6,571.4
3,8_5,623.8
4,5_1,519.6
5,7_2,600.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,3_2,591.8
2,6_4,523.2
3,4_1,545.4
4,5_1,519.6
5,7_2,600.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,5_4,602.8
2,4_2,530.2
3,7_4,534.4
4,5_1,519.6
5,9_4,533.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,2_1,481.333
2,7_5,618.75
3,4_1,545.4
4,6_2,529.4
5,6_1,486.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,5_4,602.8
2,6_4,523.2
3,4_1,545.4
4,8_4,533.6
5,8_3,550
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,9_7,577.667
3,4_1,545.4
4,5_1,519.6
5,7_2,600.4
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,3_2,591.8
2,6_4,523.2
3,4_1,545.4
4,8_4,533.6
5,7_2,600.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,8_7,707.4
2,5_3,572.6
3,7_4,534.4
4,5_1,519.6
5,8_3,550
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,4_3,585.6
2,3_1,574.4
3,6_3,569.4
4,7_3,564.6
5,9_4,533.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,3_2,591.8
2,9_7,577.667
3,8_5,623.8
4,6_2,529.4
5,6_1,486.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,2_1,481.333
2,7_5,618.75
3,4_1,545.4
4,6_2,529.4
5,9_4,533.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,6_5,634.2
2,5_3,572.6
3,9_6,582.6
4,5_1,519.6
5,7_2,600.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,2_1,481.333
2,9_7,577.667
3,8_5,623.8
4,9_5,627.4
5,7_2,600.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,6_5,634.2
2,3_1,574.4
3,6_3,569.4
4,5_1,519.6
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,4_3,585.6
2,7_5,618.75
3,5_2,530
4,9_5,627.4
5,8_3,550
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,2_1,481.333
2,9_7,577.667
3,4_1,545.4
4,5_1,519.6
5,7_2,600.4
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,3_1,574.4
3,6_3,569.4
4,7_3,564.6
5,8_3,550
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,8_7,707.4
2,8_6,571.4
3,5_2,530
4,5_1,519.6
5,7_2,600.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,6_4,523.2
3,7_4,534.4
4,6_2,529.4
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,7_6,700.75
2,8_6,571.4
3,9_6,582.6
4,5_1,519.6
5,9_4,533.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,6_5,634.2
2,5_3,572.6
3,4_1,545.4
4,5_1,519.6
5,8_3,550
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,5_4,602.8
2,9_7,577.667
3,9_6,582.6
4,5_1,519.6
5,8_3,550
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,7_6,700.75
2,7_5,618.75
3,9_6,582.6
4,7_3,564.6
5,9_4,533.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,8_7,707.4
2,9_7,577.667
3,6_3,569.4
4,7_3,564.6
5,6_1,486.4
6,9_3,563.8
7,8_1,510.4
8,9_1,521
1,6_5,634.2
2,6_4,523.2
3,5_2,530
4,6_2,529.4
5,6_1,486.4
6,8_2,514.4
7,9_2,563.6
8,9_1,521
1,4_3,585.6
2,7_5,618.75
3,7_4,534.4
4,5_1,519.6
5,7_2,600.4
6,7_1,575.8
7,8_1,510.4
8,9_1,521
1,8_7,707.4
2,8_6,571.4
3,9_6,582.6
4,5_1,519.6
5,6_1,486.4
6,9_3,563.8
7,9_2,563.6
8,9_1,521
1,3_2,591.8
2,4_2,530.2
3,6_3,569.4
4,9_5,627.4
5,8_3,550
6,8_2,514.4
7,8_1,510.4
8,9_1,521
1,9_8,676.4
2,3_1,574.4
3,8_5,623.8
4,6_2,529.4
5,8_3,550
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,8_7,707.4
2,5_3,572.6
3,8_5,623.8
4,6_2,529.4
5,7_2,600.4
6,7_1,575.8
7,9_2,563.6
8,9_1,521
1,2_1,481.333
2,7_5,618.75
3,6_3,569.4
4,8_4,533.6
