distance,pair,value
1,2_3,578.2
2,6_8,663.4
3,2_5,529.2
4,5_9,563
5,4_9,594
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,7_8,664.2
2,2_4,534.4
3,4_7,576.4
4,1_5,493.8
5,1_6,538.6
6,1_7,496.6
7,2_9,555
8,1_9,528.4
1,2_3,578.2
2,6_8,663.4
3,3_6,549.4
4,3_7,581.4
5,4_9,594
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,6_7,627
2,3_5,549
3,5_8,573
4,3_7,581.4
5,1_6,538.6
6,1_7,496.6
7,2_9,555
8,1_9,528.4
1,7_8,664.2
2,1_3,522.6
3,2_5,529.2
4,1_5,493.8
5,2_7,548.4
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,5_6,626
2,6_8,663.4
3,1_4,542.2
4,4_8,558.2
5,1_6,538.6
6,2_8,561.2
7,2_9,555
8,1_9,528.4
1,6_7,627
2,1_3,522.6
3,6_9,599
4,5_9,563
5,1_6,538.6
6,3_9,516.8
7,1_8,503.6
8,1_9,528.4
1,5_6,626
2,3_5,549
3,2_5,529.2
4,4_8,558.2
5,4_9,594
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,3_4,632.75
2,1_3,522.6
3,4_7,576.4
4,1_5,493.8
5,4_9,594
6,3_9,516.8
7,1_8,503.6
8,1_9,528.4
1,6_7,627
2,3_5,549
3,6_9,599
4,2_6,548.6
5,1_6,538.6
6,3_9,516.8
7,1_8,503.6
8,1_9,528.4
1,4_5,593.6
2,6_8,663.4
3,5_8,573
4,1_5,493.8
5,1_6,538.6
6,1_7,496.6
7,1_8,503.6
8,1_9,528.4
1,4_5,593.6
2,7_9,577.8
3,4_7,576.4
4,1_5,493.8
5,1_6,538.6
6,1_7,496.6
7,1_8,503.6
8,1_9,528.4
1,3_4,632.75
2,6_8,663.4
3,4_7,576.4
4,3_7,581.4
5,2_7,548.4
6,1_7,496.6
7,1_8,503.6
8,1_9,528.4
1,2_3,578.2
2,6_8,663.4
3,5_8,573
4,1_5,493.8
5,3_8,563.2
6,2_8,561.2
7,2_9,555
8,1_9,528.4
1,7_8,664.2
2,2_4,534.4
3,4_7,576.4
4,3_7,581.4
5,3_8,563.2
6,3_9,516.8
7,1_8,503.6
8,1_9,528.4
1,6_7,627
2,3_5,549
3,6_9,599
4,1_5,493.8
5,2_7,548.4
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,1_2,617
2,3_5,549
3,1_4,542.2
4,5_9,563
5,4_9,594
6,1_7,496.6
7,1_8,503.6
8,1_9,528.4
1,2_3,578.2
2,6_8,663.4
3,5_8,573
4,4_8,558.2
5,3_8,563.2
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,7_8,664.2
2,3_5,549
3,5_8,573
4,4_8,558.2
5,4_9,594
6,2_8,561.2
7,2_9,555
8,1_9,528.4
1,3_4,632.75
2,6_8,663.4
3,6_9,599
4,2_6,548.6
5,4_9,594
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,6_7,627
2,6_8,663.4
3,6_9,599
4,3_7,581.4
5,2_7,548.4
6,3_9,516.8
7,2_9,555
8,1_9,528.4
1,4_5,593.6
2,7_9,577.8
3,5_8,573
4,3_7,581.4
5,3_8,563.2
6,1_7,496.6
7,2_9,555
8,1_9,528.4
1,5_6,626
2,3_5,549
3,5_8,573
4,1_5,493.8
5,1_6,538.6
6,2_8,561.2
7,2_9,555
8,1_9,528.4
1,5_6,626
2,3_5,549
3,5_8,573
4,5_9,563
5,2_7,548.4
6,1_7,496.6
7,1_8,503.6
8,1_9,528.4
1,7_8,664.2
2,5_7,617
3,1_4,542.2
4,3_7,581.4
5,2_7,548.4
6,2_8,561.2
7,1_8,503.6
8,1_9,528.4
1,8_9,719.8
2,1_3,522.6
3,1_4,542.2
4,2_6,548.6
5,3_8,563.2
6,2_8,561.2
7,2_9,555
8,1_9,528.4
1,8_9,719.8
2,5_7,617
3,3_6,549.4
4,4_8,558.2
5,2_7,548.4
6,1_7,496.6
7,2_9,555
8,1_9,528.4
1,5_6,626
2,3_5,549
3,2_5,529.2
4,5_9,563
5,1_6,538.6
