distance,pair,value
1,6_7,658.4
2,2_4,561.4
3,1_4,518
4,5_9,574.6
5,2_7,466.4
6,1_7,533.6
7,1_8,619
8,1_9,470.4
1,2_3,636.6
2,2_4,561.4
3,1_4,518
4,5_9,574.6
5,3_8,524
6,2_8,479.6
7,2_9,593.4
8,1_9,470.4
1,4_5,711.6
2,2_4,561.4
3,1_4,518
4,5_9,574.6
5,1_6,501.4
6,3_9,505.8
7,2_9,593.4
8,1_9,470.4
1,7_8,562.4
2,6_8,617.8
3,4_7,673.8
4,2_6,556.8
5,4_9,536.6
6,2_8,479.6
7,2_9,593.4
8,1_9,470.4
1,2_3,636.6
2,5_7,690.25
3,2_5,543.2
4,5_9,574.6
5,4_9,536.6
6,1_7,533.6
7,1_8,619
8,1_9,470.4
1,3_4,658.2
2,5_7,690.25
3,2_5,543.2
4,2_6,556.8
5,2_7,466.4
6,2_8,479.6
7,2_9,593.4
8,1_9,470.4
1,4_5,711.6
2,4_6,695
3,4_7,673.8
4,3_7,593.6
5,1_6,501.4
6,2_8,479.6
7,1_8,619
8,1_9,470.4
1,7_8,562.4
2,2_4,561.4
3,5_8,544.6
4,1_5,475.8
5,1_6,501.4
6,3_9,505.8
7,1_8,619
8,1_9,470.4
1,4_5,711.6
2,4_6,695
3,6_9,666.8
4,4_8,516.2
5,4_9,536.6
6,3_9,505.8
7,2_9,593.4
8,1_9,470.4
1,8_9,621.75
2,2_4,561.4
3,6_9,666.8
4,4_8,516.2
5,4_9,536.6
6,2_8,479.6
7,2_9,593.4
8,1_9,470.4
1,7_8,562.4
2,7_9,582.6
3,1_4,518
4,3_7,593.6
5,1_6,501.4
6,1_7,533.6
7,2_9,593.4
8,1_9,470.4
1,6_7,658.4
2,1_3,551.8
3,1_4,518
4,5_9,574.6
5,4_9,536.6
6,3_9,505.8
7,2_9,593.4
8,1_9,470.4
1,7_8,562.4
2,2_4,561.4
3,2_5,543.2
4,1_5,475.8
5,4_9,536.6
6,1_7,533.6
7,1_8,619
8,1_9,470.4
1,5_6,553.8
2,5_7,690.25
3,6_9,666.8
4,2_6,556.8
5,1_6,501.4
6,3_9,505.8
7,2_9,593.4
8,1_9,470.4
1,8_9,621.75
2,6_8,617.8
3,3_6,578.2
4,2_6,556.8
5,4_9,536.6
6,3_9,505.8
7,2_9,593.4
8,1_9,470.4
1,7_8,562.4
2,5_7,690.25
3,1_4,518
