distance,pair,value
1,3_4,729.6
2,4_6,632.2
3,4_7,697.4
4,5_9,622
5,4_9,689.5
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,2_3,653
2,1_3,536.2
3,5_8,579
4,3_7,711.8
5,2_7,639.8
6,1_7,569.2
7,2_9,612.8
8,1_9,608.6
1,5_6,707
2,5_7,703.2
3,2_5,709.6
4,2_6,611.8
5,3_8,542.2
6,1_7,569.2
7,1_8,590
8,1_9,608.6
1,1_2,643.8
2,6_8,688
3,3_6,610.2
4,3_7,711.8
5,1_6,600
6,1_7,569.2
7,2_9,612.8
8,1_9,608.6
1,2_3,653
2,4_6,632.2
3,5_8,579
4,4_8,644
5,2_7,639.8
6,2_8,531.8
7,2_9,612.8
8,1_9,608.6
1,1_2,643.8
2,6_8,688
3,3_6,610.2
4,4_8,644
5,3_8,542.2
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,6_7,702.4
2,3_5,672.6
3,4_7,697.4
4,5_9,622
5,4_9,689.5
6,1_7,569.2
7,1_8,590
8,1_9,608.6
1,2_3,653
2,3_5,672.6
3,5_8,579
4,2_6,611.8
5,1_6,600
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,7_8,740.4
2,1_3,536.2
3,5_8,579
4,5_9,622
5,4_9,689.5
6,1_7,569.2
7,1_8,590
8,1_9,608.6
1,3_4,729.6
2,2_4,590
3,2_5,709.6
4,1_5,569.75
5,3_8,542.2
6,2_8,531.8
7,2_9,612.8
8,1_9,608.6
1,5_6,707
2,6_8,688
3,6_9,642.8
4,2_6,611.8
5,2_7,639.8
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,8_9,829.4
2,3_5,672.6
3,3_6,610.2
4,3_7,711.8
5,3_8,542.2
6,2_8,531.8
7,2_9,612.8
8,1_9,608.6
1,5_6,707
2,3_5,672.6
3,3_6,610.2
4,4_8,644
5,3_8,542.2
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,1_2,643.8
2,4_6,632.2
3,2_5,709.6
4,4_8,644
5,4_9,689.5
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,1_2,643.8
2,3_5,672.6
3,2_5,709.6
4,1_5,569.75
5,2_7,639.8
6,1_7,569.2
7,1_8,590
8,1_9,608.6
1,4_5,591.6
2,5_7,703.2
3,3_6,610.2
4,4_8,644
5,4_9,689.5
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,3_4,729.6
2,6_8,688
3,4_7,697.4
4,2_6,611.8
5,4_9,689.5
6,2_8,531.8
7,2_9,612.8
8,1_9,608.6
1,1_2,643.8
2,5_7,703.2
3,1_4,519
4,3_7,711.8
5,4_9,689.5
6,2_8,531.8
7,2_9,612.8
8,1_9,608.6
1,1_2,643.8
2,1_3,536.2
3,1_4,519
4,5_9,622
5,4_9,689.5
6,1_7,569.2
7,2_9,612.8
8,1_9,608.6
1,4_5,591.6
2,1_3,536.2
3,4_7,697.4
4,4_8,644
5,1_6,600
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,6_7,702.4
2,3_5,672.6
3,3_6,610.2
4,4_8,644
5,4_9,689.5
6,2_8,531.8
7,2_9,612.8
8,1_9,608.6
1,2_3,653
2,5_7,703.2
3,5_8,579
4,4_8,644
5,3_8,542.2
6,1_7,569.2
7,1_8,590
8,1_9,608.6
1,5_6,707
2,6_8,688
3,5_8,579
4,2_6,611.8
5,4_9,689.5
6,3_9,575.8
7,1_8,590
8,1_9,608.6
1,2_3,653
2,3_5,672.6
3,6_9,642.8
4,2_6,611.8
5,4_9,689.5
6,2_8,531.8
7,1_8,590
8,1_9,608.6
1,8_9,829.4
2,3_5,672.6
3,3_6,610.2
4,1_5,569.75
5,1_6,600
6,1_7,569.2
7,2_9,612.8
8,1_9,608.6
1,8_9,829.4
2,7_9,712.8
3,3_6,610.2
4,4_8,644
5,3_8,542.2
6,3_9,575.8
7,2_9,612.8
8,1_9,608.6
1,3_4,729.6
2,2_4,590
3,6_9,642.8
4,3_7,711.8
5,1_6,600
6,3_9,575.8
7,1_8,590
8,1_9,608.6
