distance,pair,value
1,6_7,525.5
2,4_6,464.25
3,3_6,450.6
4,2_6,420
5,4_9,450.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,8_9,587
2,4_6,464.25
3,1_4,418.8
4,5_9,442.6
5,3_8,505.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,1_2,429.6
2,6_8,518
3,3_6,450.6
4,5_9,442.6
5,1_6,418.6
6,2_8,418
7,2_9,438.6
8,1_9,437
1,2_3,573.8
2,7_9,519.8
3,2_5,430.2
4,4_8,485.4
5,2_7,438
6,1_7,417
7,2_9,438.6
8,1_9,437
1,7_8,597.5
2,5_7,486.6
3,4_7,459
4,5_9,442.6
5,1_6,418.6
6,2_8,418
7,1_8,434
8,1_9,437
1,5_6,474.2
2,1_3,492.2
3,3_6,450.6
4,2_6,420
5,4_9,450.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,2_3,573.8
2,3_5,506
3,2_5,430.2
4,1_5,464.2
5,1_6,418.6
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,4_5,510.2
2,7_9,519.8
3,6_9,558.8
4,2_6,420
5,3_8,505.4
6,1_7,417
7,2_9,438.6
8,1_9,437
1,7_8,597.5
2,2_4,448.6
3,1_4,418.8
4,2_6,420
5,3_8,505.4
6,1_7,417
7,2_9,438.6
8,1_9,437
1,1_2,429.6
2,2_4,448.6
3,1_4,418.8
4,5_9,442.6
5,1_6,418.6
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,7_8,597.5
2,4_6,464.25
3,1_4,418.8
4,2_6,420
5,2_7,438
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,2_3,573.8
2,7_9,519.8
3,6_9,558.8
4,2_6,420
5,1_6,418.6
6,2_8,418
7,1_8,434
8,1_9,437
1,4_5,510.2
2,6_8,518
3,2_5,430.2
4,4_8,485.4
5,1_6,418.6
6,1_7,417
7,2_9,438.6
8,1_9,437
1,5_6,474.2
2,4_6,464.25
3,3_6,450.6
4,3_7,460.8
5,2_7,438
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,4_5,510.2
2,1_3,492.2
3,4_7,459
4,2_6,420
5,3_8,505.4
6,1_7,417
7,2_9,438.6
8,1_9,437
1,5_6,474.2
2,6_8,518
3,1_4,418.8
4,3_7,460.8
5,2_7,438
6,2_8,418
7,1_8,434
8,1_9,437
1,6_7,525.5
2,3_5,506
3,2_5,430.2
4,4_8,485.4
5,4_9,450.4
6,2_8,418
7,1_8,434
8,1_9,437
1,6_7,525.5
2,2_4,448.6
3,3_6,450.6
4,4_8,485.4
5,3_8,505.4
6,1_7,417
7,1_8,434
8,1_9,437
1,6_7,525.5
2,4_6,464.25
3,5_8,471.2
4,5_9,442.6
5,4_9,450.4
6,2_8,418
7,1_8,434
8,1_9,437
1,8_9,587
2,2_4,448.6
3,4_7,459
4,1_5,464.2
5,2_7,438
6,1_7,417
7,2_9,438.6
8,1_9,437
1,1_2,429.6
2,3_5,506
3,2_5,430.2
4,4_8,485.4
5,2_7,438
6,1_7,417
7,1_8,434
8,1_9,437
1,7_8,597.5
2,5_7,486.6
3,4_7,459
4,5_9,442.6
5,3_8,505.4
6,2_8,418
7,2_9,438.6
8,1_9,437
1,3_4,496
2,2_4,448.6
3,3_6,450.6
4,3_7,460.8
5,2_7,438
6,1_7,417
7,1_8,434
8,1_9,437
1,8_9,587
2,6_8,518
3,3_6,450.6
4,3_7,460.8
5,4_9,450.4
6,3_9,453.2
7,1_8,434
8,1_9,437
1,4_5,510.2
2,4_6,464.25
3,3_6,450.6
4,3_7,460.8
5,2_7,438
6,2_8,418
7,1_8,434
8,1_9,437
1,7_8,597.5
2,1_3,492.2
3,3_6,450.6
4,1_5,464.2
5,4_9,450.4
6,1_7,417
7,1_8,434
8,1_9,437
1,4_5,510.2
2,3_5,506
3,1_4,418.8
4,1_5,464.2
5,2_7,438
6,1_7,417
7,1_8,434
8,1_9,437
1,4_5,510.2
2,2_4,448.6
3,3_6,450.6
4,3_7,460.8
5,3_8,505.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,2_3,573.8
2,2_4,448.6
3,4_7,459
4,1_5,464.2
5,1_6,418.6
6,2_8,418
7,2_9,438.6
8,1_9,437
1,5_6,474.2
2,7_9,519.8
3,2_5,430.2
4,4_8,485.4
5,1_6,418.6
6,1_7,417
7,2_9,438.6
8,1_9,437
1,8_9,587
2,2_4,448.6
3,3_6,450.6
4,1_5,464.2
5,4_9,450.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,4_5,510.2
2,6_8,518
3,3_6,450.6
4,3_7,460.8
5,4_9,450.4
6,2_8,418
7,1_8,434
8,1_9,437
1,7_8,597.5
2,4_6,464.25
3,4_7,459
4,4_8,485.4
5,3_8,505.4
6,2_8,418
7,1_8,434
8,1_9,437
1,8_9,587
2,7_9,519.8
3,2_5,430.2
4,4_8,485.4
5,1_6,418.6
6,3_9,453.2
7,1_8,434
8,1_9,437
1,4_5,510.2
2,4_6,464.25
3,6_9,558.8
4,3_7,460.8
5,4_9,450.4
6,1_7,417
7,1_8,434
8,1_9,437
1,2_3,573.8
2,4_6,464.25
3,4_7,459
4,2_6,420
5,2_7,438
6,2_8,418
7,1_8,434
8,1_9,437
1,2_3,573.8
2,7_9,519.8
3,4_7,459
4,1_5,464.2
5,4_9,450.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,2_3,573.8
2,7_9,519.8
3,4_7,459
4,2_6,420
5,2_7,438
6,3_9,453.2
7,1_8,434
8,1_9,437
1,2_3,573.8
2,2_4,448.6
3,5_8,471.2
4,4_8,485.4
5,3_8,505.4
6,3_9,453.2
7,2_9,438.6
8,1_9,437
1,1_2,429.6
2,2_4,448.6
3,1_4,418.8
4,1_5,464.2
5,4_9,450.4
6,1_7,417
7,2_9,438.6
8,1_9,437
1,8_9,587
2,6_8,518
3,2_5,430.2
4,3_7,460.8
5,1_6,418.6
6,3_9,453.2
7,1_8,434
8,1_9,437
1,4_5,510.2
2,4_6,464.25
3,6_9,558.8
