distance,pair,value
1,1_2,439.4
2,3_5,533.667
3,4_7,459.4
4,3_7,495.6
5,1_6,468.2
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,4_6,496
3,2_5,481.2
4,2_6,457.2
5,2_7,436.8
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,5_6,537.25
2,3_5,533.667
3,1_4,457.8
4,1_5,409.2
5,2_7,436.8
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,2_4,503.2
3,4_7,459.4
4,5_9,474.6
5,1_6,468.2
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,2_3,511.8
2,6_8,541.8
3,4_7,459.4
4,2_6,457.2
5,4_9,467
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,4_5,472.8
2,2_4,503.2
3,5_8,470
4,2_6,457.2
5,3_8,483
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,1_2,439.4
2,5_7,495
3,5_8,470
4,5_9,474.6
5,4_9,467
6,1_7,441.2
7,2_9,464.6
8,1_9,441.8
1,6_7,550.4
2,4_6,496
3,1_4,457.8
4,5_9,474.6
5,4_9,467
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,8_9,609
2,3_5,533.667
3,3_6,514.6
4,1_5,409.2
5,2_7,436.8
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,3_4,478.6
2,7_9,687.4
3,4_7,459.4
4,2_6,457.2
5,1_6,468.2
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,4_5,472.8
2,1_3,415.2
3,5_8,470
4,4_8,557.6
5,3_8,483
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,2_4,503.2
3,1_4,457.8
4,1_5,409.2
5,1_6,468.2
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,6_7,550.4
2,5_7,495
3,5_8,470
4,3_7,495.6
5,1_6,468.2
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,4_5,472.8
2,6_8,541.8
3,5_8,470
4,3_7,495.6
5,1_6,468.2
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,6_8,541.8
3,1_4,457.8
4,1_5,409.2
5,1_6,468.2
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,6_7,550.4
2,4_6,496
3,2_5,481.2
4,2_6,457.2
5,3_8,483
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,5_6,537.25
2,2_4,503.2
3,6_9,536.4
4,1_5,409.2
5,3_8,483
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,5_6,537.25
2,7_9,687.4
3,1_4,457.8
4,5_9,474.6
5,2_7,436.8
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,8_9,609
2,5_7,495
3,5_8,470
4,5_9,474.6
5,4_9,467
6,3_9,441
7,2_9,464.6
8,1_9,441.8
1,7_8,564.667
2,2_4,503.2
3,3_6,514.6
4,5_9,474.6
5,4_9,467
6,1_7,441.2
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,6_8,541.8
3,5_8,470
4,2_6,457.2
5,1_6,468.2
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,5_6,537.25
2,6_8,541.8
3,5_8,470
4,3_7,495.6
5,4_9,467
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,1_2,439.4
2,2_4,503.2
3,1_4,457.8
4,2_6,457.2
5,2_7,436.8
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,7_8,564.667
2,5_7,495
3,2_5,481.2
4,2_6,457.2
5,2_7,436.8
6,3_9,441
7,2_9,464.6
8,1_9,441.8
1,4_5,472.8
2,7_9,687.4
3,2_5,481.2
4,2_6,457.2
5,2_7,436.8
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,3_4,478.6
2,2_4,503.2
3,4_7,459.4
4,2_6,457.2
5,3_8,483
6,3_9,441
7,2_9,464.6
8,1_9,441.8
1,1_2,439.4
2,4_6,496
3,3_6,514.6
4,3_7,495.6
5,4_9,467
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,7_8,564.667
2,3_5,533.667
3,6_9,536.4
4,5_9,474.6
5,4_9,467
6,1_7,441.2
7,2_9,464.6
8,1_9,441.8
1,3_4,478.6
2,6_8,541.8
3,5_8,470
4,1_5,409.2
5,2_7,436.8
6,3_9,441
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,3_5,533.667
3,6_9,536.4
4,3_7,495.6
5,3_8,483
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,1_2,439.4
2,6_8,541.8
3,5_8,470
4,2_6,457.2
5,2_7,436.8
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,1_2,439.4
2,4_6,496
3,6_9,536.4
4,3_7,495.6
5,2_7,436.8
6,1_7,441.2
7,2_9,464.6
8,1_9,441.8
1,8_9,609
2,6_8,541.8
3,3_6,514.6
4,5_9,474.6
5,2_7,436.8
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,3_4,478.6
2,2_4,503.2
3,1_4,457.8
4,3_7,495.6
5,4_9,467
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,4_5,472.8
2,4_6,496
3,4_7,459.4
4,2_6,457.2
5,1_6,468.2
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,1_2,439.4
2,7_9,687.4
3,3_6,514.6
4,5_9,474.6
5,4_9,467
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,4_5,472.8
2,6_8,541.8
3,3_6,514.6
4,4_8,557.6
5,2_7,436.8
6,3_9,441
7,2_9,464.6
8,1_9,441.8
1,3_4,478.6
2,5_7,495
3,4_7,459.4
4,4_8,557.6
5,1_6,468.2
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,5_6,537.25
2,2_4,503.2
3,3_6,514.6
4,4_8,557.6
5,1_6,468.2
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,8_9,609
2,5_7,495
3,2_5,481.2
4,2_6,457.2
5,3_8,483
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,8_9,609
2,4_6,496
3,2_5,481.2
4,3_7,495.6
5,4_9,467
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,7_8,564.667
2,1_3,415.2
3,5_8,470
4,3_7,495.6
5,2_7,436.8
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,6_7,550.4
2,3_5,533.667
3,2_5,481.2
4,2_6,457.2
5,3_8,483
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,3_4,478.6
2,5_7,495
3,2_5,481.2
4,4_8,557.6
5,2_7,436.8
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,2_3,511.8
2,7_9,687.4
3,4_7,459.4
4,3_7,495.6
5,4_9,467
6,1_7,441.2
7,1_8,486.25
8,1_9,441.8
1,7_8,564.667
2,2_4,503.2
3,3_6,514.6
4,4_8,557.6
5,3_8,483
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,5_6,537.25
2,1_3,415.2
3,1_4,457.8
4,3_7,495.6
5,4_9,467
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,1_2,439.4
2,4_6,496
3,5_8,470
4,2_6,457.2
5,4_9,467
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,1_2,439.4
2,3_5,533.667
3,6_9,536.4
4,4_8,557.6
5,2_7,436.8
6,3_9,441
7,2_9,464.6
8,1_9,441.8
1,4_5,472.8
2,4_6,496
3,3_6,514.6
4,4_8,557.6
5,1_6,468.2
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,2_3,511.8
2,5_7,495
3,4_7,459.4
4,4_8,557.6
5,3_8,483
6,3_9,441
7,1_8,486.25
8,1_9,441.8
1,6_7,550.4
2,6_8,541.8
3,4_7,459.4
4,4_8,557.6
5,4_9,467
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,4_5,472.8
2,7_9,687.4
3,6_9,536.4
4,2_6,457.2
5,3_8,483
6,2_8,532.4
7,2_9,464.6
8,1_9,441.8
1,2_3,511.8
2,6_8,541.8
3,5_8,470
4,1_5,409.2
5,4_9,467
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,2_3,511.8
2,1_3,415.2
3,6_9,536.4
4,2_6,457.2
5,2_7,436.8
6,2_8,532.4
7,1_8,486.25
8,1_9,441.8
1,3_4,478.6
2,2_4,503.2
3,4_7,459.4
4,3_7,495.6
5,3_8,483
6,1_7,441.2
