distance,pair,value
1,4_5,447.6
2,7_9,574.333
3,6_9,498.8
4,4_8,546.2
5,1_6,468.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,8_9,614.667
2,7_9,574.333
3,5_8,459.8
4,2_6,478.2
5,3_8,544.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,4_5,447.6
2,7_9,574.333
3,6_9,498.8
4,5_9,540
5,4_9,472.4
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,6_7,514.25
2,7_9,574.333
3,5_8,459.8
4,5_9,540
5,3_8,544.6
6,2_8,440.8
7,1_8,442.4
8,1_9,506.2
1,1_2,479.6
2,5_7,539.6
3,3_6,496.8
4,5_9,540
5,1_6,468.6
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,5_6,562
2,3_5,484
3,3_6,496.8
4,3_7,480.2
5,4_9,472.4
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,8_9,614.667
2,4_6,469.6
3,3_6,496.8
4,5_9,540
5,1_6,468.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,1_2,479.6
2,1_3,457.4
3,4_7,573.6
4,5_9,540
5,1_6,468.6
6,3_9,500.4
7,2_9,478.6
8,1_9,506.2
1,5_6,562
2,2_4,489.2
3,2_5,497.2
4,1_5,472
5,4_9,472.4
6,1_7,480
7,2_9,478.6
8,1_9,506.2
1,2_3,460.6
2,5_7,539.6
3,6_9,498.8
4,5_9,540
5,3_8,544.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,6_7,514.25
2,7_9,574.333
3,3_6,496.8
4,1_5,472
5,4_9,472.4
6,3_9,500.4
7,2_9,478.6
8,1_9,506.2
1,3_4,591.75
2,1_3,457.4
3,4_7,573.6
4,2_6,478.2
5,2_7,465.2
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,3_4,591.75
2,1_3,457.4
3,3_6,496.8
4,4_8,546.2
5,2_7,465.2
6,1_7,480
7,2_9,478.6
8,1_9,506.2
1,8_9,614.667
2,6_8,524
3,3_6,496.8
4,3_7,480.2
5,3_8,544.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,8_9,614.667
2,3_5,484
3,3_6,496.8
4,5_9,540
5,3_8,544.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,1_2,479.6
2,5_7,539.6
3,5_8,459.8
4,5_9,540
5,3_8,544.6
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,4_5,447.6
2,7_9,574.333
3,4_7,573.6
4,1_5,472
5,3_8,544.6
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,7_8,600.75
2,4_6,469.6
3,1_4,508.6
4,4_8,546.2
5,4_9,472.4
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,5_6,562
2,2_4,489.2
3,5_8,459.8
4,3_7,480.2
5,2_7,465.2
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,2_3,460.6
2,6_8,524
3,1_4,508.6
4,1_5,472
5,2_7,465.2
6,2_8,440.8
7,2_9,478.6
8,1_9,506.2
1,3_4,591.75
2,4_6,469.6
3,3_6,496.8
4,3_7,480.2
5,2_7,465.2
6,1_7,480
7,2_9,478.6
8,1_9,506.2
1,1_2,479.6
2,7_9,574.333
3,6_9,498.8
4,5_9,540
5,2_7,465.2
6,3_9,500.4
7,1_8,442.4
8,1_9,506.2
1,5_6,562
2,1_3,457.4
3,2_5,497.2
4,5_9,540
5,2_7,465.2
6,1_7,480
7,1_8,442.4
8,1_9,506.2
1,3_4,591.75
2,2_4,489.2
3,3_6,496.8
4,3_7,480.2
5,4_9,472.4
6,3_9,500.4
7,2_9,478.6
8,1_9,506.2
1,5_6,562
2,5_7,539.6
3,3_6,496.8
4,5_9,540
5,2_7,465.2
6,3_9,500.4
