distance,pair,value
1,1_2,712.2
2,2_4,837
3,2_5,545.4
4,3_7,637.4
5,1_6,525.6
6,2_8,553.8
7,2_9,563.2
8,1_9,534.4
1,4_5,876.8
2,7_9,932.8
3,4_7,708.2
4,5_9,716.4
5,3_8,756.2
6,1_7,558.4
7,1_8,533.2
8,1_9,534.4
1,7_8,826
2,4_6,816.4
3,1_4,525.2
4,4_8,915.6
5,2_7,539.2
6,1_7,558.4
7,2_9,563.2
8,1_9,534.4
1,5_6,727
2,7_9,932.8
3,5_8,937
4,1_5,550.8
5,2_7,539.2
6,3_9,607.6
7,2_9,563.2
8,1_9,534.4
1,3_4,716
2,6_8,1044
3,2_5,545.4
4,2_6,699.2
5,2_7,539.2
6,1_7,558.4
7,2_9,563.2
8,1_9,534.4
1,4_5,876.8
2,1_3,693.5
3,6_9,871
4,2_6,699.2
5,2_7,539.2
6,3_9,607.6
7,1_8,533.2
8,1_9,534.4
1,1_2,712.2
2,2_4,837
3,4_7,708.2
4,1_5,550.8
5,1_6,525.6
6,2_8,553.8
7,1_8,533.2
8,1_9,534.4
1,2_3,796.4
2,3_5,723.4
3,3_6,647.2
4,2_6,699.2
5,1_6,525.6
6,1_7,558.4
7,2_9,563.2
8,1_9,534.4
1,4_5,876.8
2,1_3,693.5
3,3_6,647.2
4,4_8,915.6
5,2_7,539.2
6,1_7,558.4
7,2_9,563.2
8,1_9,534.4
1,6_7,1208
2,6_8,1044
3,6_9,871
4,1_5,550.8
5,1_6,525.6
6,1_7,558.4
7,1_8,533.2
8,1_9,534.4
1,6_7,1208
2,1_3,693.5
3,6_9,871
4,3_7,637.4
5,1_6,525.6
6,3_9,607.6
7,2_9,563.2
8,1_9,534.4
1,6_7,1208
2,3_5,723.4
3,4_7,708.2
4,1_5,550.8
5,2_7,539.2
6,2_8,553.8
7,1_8,533.2
8,1_9,534.4
1,3_4,716
2,2_4,837
3,6_9,871
4,3_7,637.4
5,2_7,539.2
6,1_7,558.4
7,1_8,533.2
8,1_9,534.4
1,6_7,1208
2,6_8,1044
3,1_4,525.2
4,1_5,550.8
5,3_8,756.2
6,3_9,607.6
7,1_8,533.2
8,1_9,534.4
1,3_4,716
2,7_9,932.8
3,1_4,525.2
4,5_9,716.4
5,3_8,756.2
6,1_7,558.4
7,2_9,563.2
8,1_9,534.4
1,6_7,1208
2,3_5,723.4
3,5_8,937
4,5_9,716.4
5,2_7,539.2
6,3_9,607.6
7,1_8,533.2
8,1_9,534.4
1,7_8,826
2,5_7,783.2
3,3_6,647.2
4,2_6,699.2
5,1_6,525.6
6,2_8,553.8
7,2_9,563.2
8,1_9,534.4
