distance,pair,value
1,7_8,560.333
2,2_4,588.2
3,2_5,576.6
4,3_7,485.4
5,4_9,509.4
6,3_9,547.4
7,2_9,527.2
8,1_9,481.4
1,3_4,537.4
2,4_6,505.2
3,2_5,576.6
4,4_8,519.2
5,4_9,509.4
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,7_8,560.333
2,7_9,625.2
3,6_9,529
4,2_6,526.4
5,4_9,509.4
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,3_4,537.4
2,4_6,505.2
3,2_5,576.6
4,3_7,485.4
5,4_9,509.4
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,1_2,585.6
2,2_4,588.2
3,3_6,557.6
4,3_7,485.4
5,3_8,519.25
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,7_8,560.333
2,2_4,588.2
3,1_4,495.6
4,1_5,549.8
5,3_8,519.25
6,1_7,505.2
7,1_8,489.8
8,1_9,481.4
1,3_4,537.4
2,3_5,511
3,1_4,495.6
4,2_6,526.4
5,4_9,509.4
6,1_7,505.2
7,2_9,527.2
8,1_9,481.4
1,1_2,585.6
2,3_5,511
3,5_8,566
4,4_8,519.2
5,1_6,570.4
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,4_5,485
2,2_4,588.2
3,5_8,566
4,5_9,540.4
5,3_8,519.25
6,3_9,547.4
7,2_9,527.2
8,1_9,481.4
1,8_9,612.4
2,2_4,588.2
3,5_8,566
4,1_5,549.8
5,3_8,519.25
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,1_2,585.6
2,5_7,503.8
3,3_6,557.6
4,3_7,485.4
5,3_8,519.25
6,1_7,505.2
7,2_9,527.2
8,1_9,481.4
1,2_3,513.25
2,6_8,507.667
3,3_6,557.6
4,2_6,526.4
5,1_6,570.4
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,5_6,497.75
2,5_7,503.8
3,5_8,566
4,2_6,526.4
5,3_8,519.25
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,4_5,485
2,7_9,625.2
3,5_8,566
4,5_9,540.4
5,2_7,572.2
6,1_7,505.2
7,1_8,489.8
8,1_9,481.4
1,5_6,497.75
2,6_8,507.667
3,5_8,566
4,2_6,526.4
5,1_6,570.4
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,4_5,485
2,6_8,507.667
3,1_4,495.6
4,1_5,549.8
5,3_8,519.25
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,2_3,513.25
2,4_6,505.2
3,1_4,495.6
4,5_9,540.4
5,2_7,572.2
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,2_3,513.25
2,2_4,588.2
3,6_9,529
4,4_8,519.2
5,2_7,572.2
6,1_7,505.2
7,2_9,527.2
8,1_9,481.4
1,1_2,585.6
2,4_6,505.2
3,6_9,529
4,3_7,485.4
5,2_7,572.2
6,3_9,547.4
7,2_9,527.2
8,1_9,481.4
1,8_9,612.4
2,1_3,553
3,5_8,566
4,3_7,485.4
5,1_6,570.4
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,8_9,612.4
2,3_5,511
3,4_7,610.4
4,1_5,549.8
5,3_8,519.25
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,3_4,537.4
2,6_8,507.667
3,6_9,529
4,5_9,540.4
5,1_6,570.4
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,4_5,485
2,5_7,503.8
3,1_4,495.6
4,4_8,519.2
5,1_6,570.4
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,6_7,566.8
2,3_5,511
3,6_9,529
4,5_9,540.4
5,3_8,519.25
6,1_7,505.2
7,1_8,489.8
8,1_9,481.4
1,3_4,537.4
2,7_9,625.2
3,3_6,557.6
4,3_7,485.4
5,2_7,572.2
6,1_7,505.2
7,2_9,527.2
8,1_9,481.4
1,4_5,485
2,5_7,503.8
3,3_6,557.6
4,4_8,519.2
5,2_7,572.2
6,1_7,505.2
7,2_9,527.2
8,1_9,481.4
1,8_9,612.4
2,2_4,588.2
3,3_6,557.6
4,4_8,519.2
5,1_6,570.4
6,3_9,547.4
7,2_9,527.2
8,1_9,481.4
1,2_3,513.25
2,7_9,625.2
3,5_8,566
4,4_8,519.2
5,1_6,570.4
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,4_5,485
2,7_9,625.2
3,4_7,610.4
4,3_7,485.4
5,3_8,519.25
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,7_8,560.333
2,4_6,505.2
3,2_5,576.6
4,4_8,519.2
5,4_9,509.4
6,1_7,505.2
7,2_9,527.2
8,1_9,481.4
1,8_9,612.4
2,4_6,505.2
3,5_8,566
4,2_6,526.4
5,2_7,572.2
6,1_7,505.2
7,1_8,489.8
8,1_9,481.4
1,5_6,497.75
2,3_5,511
3,5_8,566
4,2_6,526.4
5,4_9,509.4
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,2_3,513.25
2,4_6,505.2
3,6_9,529
4,2_6,526.4
5,1_6,570.4
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,3_4,537.4
2,1_3,553
3,4_7,610.4
4,5_9,540.4
5,1_6,570.4
6,2_8,519
7,2_9,527.2
8,1_9,481.4
1,2_3,513.25
2,6_8,507.667
3,3_6,557.6
4,2_6,526.4
5,2_7,572.2
6,3_9,547.4
7,1_8,489.8
8,1_9,481.4
1,7_8,560.333
2,1_3,553
3,2_5,576.6
4,1_5,549.8
5,4_9,509.4
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,3_4,537.4
2,4_6,505.2
3,4_7,610.4
4,4_8,519.2
5,4_9,509.4
6,2_8,519
7,1_8,489.8
8,1_9,481.4
1,5_6,497.75
2,3_5,511
3,3_6,557.6
4,4_8,519.2
5,3_8,519.25
6,3_9,547.4
