distance,pair,value
1,3_4,735.8
2,2_4,672.6
3,4_7,759
4,1_5,554.4
5,3_8,634
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,5_6,846.8
2,7_9,740.5
3,4_7,759
4,2_6,632.2
5,2_7,667
6,1_7,559.2
7,2_9,674
8,1_9,542.2
1,5_6,846.8
2,5_7,820.5
3,6_9,819.667
4,5_9,664.2
5,2_7,667
6,3_9,583.2
7,2_9,674
8,1_9,542.2
1,7_8,685
2,6_8,769.2
3,5_8,731.2
4,1_5,554.4
5,3_8,634
6,1_7,559.2
7,2_9,674
8,1_9,542.2
1,4_5,748.6
2,3_5,595.6
3,1_4,530.4
4,1_5,554.4
5,4_9,596.8
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,6_7,866.25
2,3_5,595.6
3,5_8,731.2
4,3_7,594.6
5,3_8,634
6,2_8,602.8
7,1_8,520.2
8,1_9,542.2
1,5_6,846.8
2,1_3,661.8
3,4_7,759
4,3_7,594.6
5,4_9,596.8
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,2_3,690.4
2,5_7,820.5
3,2_5,621.8
4,2_6,632.2
5,1_6,554
6,1_7,559.2
7,1_8,520.2
8,1_9,542.2
1,6_7,866.25
2,4_6,739.2
3,6_9,819.667
4,3_7,594.6
5,2_7,667
6,3_9,583.2
7,2_9,674
8,1_9,542.2
1,2_3,690.4
2,4_6,739.2
3,6_9,819.667
4,2_6,632.2
5,1_6,554
6,2_8,602.8
7,1_8,520.2
8,1_9,542.2
1,1_2,590.4
2,6_8,769.2
3,1_4,530.4
4,5_9,664.2
5,1_6,554
6,3_9,583.2
7,1_8,520.2
8,1_9,542.2
1,1_2,590.4
2,6_8,769.2
3,2_5,621.8
4,3_7,594.6
5,3_8,634
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,8_9,869.8
2,7_9,740.5
3,4_7,759
4,4_8,662.4
5,3_8,634
6,1_7,559.2
7,2_9,674
8,1_9,542.2
1,8_9,869.8
2,3_5,595.6
3,6_9,819.667
4,1_5,554.4
5,3_8,634
6,1_7,559.2
7,2_9,674
8,1_9,542.2
1,7_8,685
2,4_6,739.2
3,1_4,530.4
4,3_7,594.6
5,4_9,596.8
6,1_7,559.2
7,2_9,674
8,1_9,542.2
1,6_7,866.25
2,5_7,820.5
3,6_9,819.667
4,5_9,664.2
5,3_8,634
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,3_4,735.8
2,5_7,820.5
3,3_6,672.6
4,3_7,594.6
5,4_9,596.8
6,1_7,559.2
7,1_8,520.2
8,1_9,542.2
1,4_5,748.6
2,4_6,739.2
3,2_5,621.8
4,2_6,632.2
5,3_8,634
6,3_9,583.2
7,2_9,674
8,1_9,542.2
1,2_3,690.4
2,5_7,820.5
3,6_9,819.667
4,4_8,662.4
5,1_6,554
6,3_9,583.2
7,1_8,520.2
8,1_9,542.2
1,6_7,866.25
2,4_6,739.2
3,1_4,530.4
4,4_8,662.4
5,3_8,634
6,1_7,559.2
7,1_8,520.2
8,1_9,542.2
1,6_7,866.25
2,1_3,661.8
3,4_7,759
4,1_5,554.4
5,1_6,554
6,1_7,559.2
7,1_8,520.2
8,1_9,542.2
1,3_4,735.8
2,2_4,672.6
3,4_7,759
4,2_6,632.2
5,4_9,596.8
6,3_9,583.2
7,1_8,520.2
8,1_9,542.2
1,1_2,590.4
2,3_5,595.6
3,3_6,672.6
4,1_5,554.4
5,4_9,596.8
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,1_2,590.4
2,4_6,739.2
3,4_7,759
4,1_5,554.4
5,2_7,667
6,1_7,559.2
7,2_9,674
8,1_9,542.2
1,3_4,735.8
2,7_9,740.5
3,3_6,672.6
4,2_6,632.2
5,2_7,667
6,2_8,602.8
7,2_9,674
8,1_9,542.2
1,5_6,846.8
2,3_5,595.6
3,2_5,621.8
4,1_5,554.4
5,1_6,554
6,2_8,602.8
7,1_8,520.2
8,1_9,542.2
1,3_4,735.8
