distance,pair,value
1,4_5,669.5
2,7_9,692.6
3,6_9,612.6
4,1_5,514.2
5,2_7,529
6,2_8,526.6
7,1_8,459.2
8,1_9,534.2
1,7_8,656.5
2,1_3,466.8
3,3_6,580.4
4,4_8,508.6
5,4_9,607
6,2_8,526.6
7,2_9,498.6
8,1_9,534.2
1,8_9,742.2
2,6_8,613.8
3,1_4,525.4
4,5_9,564
5,3_8,562.6
6,1_7,523
7,2_9,498.6
8,1_9,534.2
1,7_8,656.5
2,7_9,692.6
3,4_7,570
4,1_5,514.2
5,3_8,562.6
6,1_7,523
7,1_8,459.2
8,1_9,534.2
1,5_6,765.2
2,6_8,613.8
3,5_8,614.2
4,1_5,514.2
5,2_7,529
6,1_7,523
7,2_9,498.6
8,1_9,534.2
1,2_3,621
2,2_4,523.6
3,1_4,525.4
4,4_8,508.6
5,4_9,607
6,2_8,526.6
7,2_9,498.6
8,1_9,534.2
1,4_5,669.5
2,2_4,523.6
3,6_9,612.6
4,4_8,508.6
5,1_6,484.4
6,3_9,502.8
7,2_9,498.6
8,1_9,534.2
1,7_8,656.5
2,1_3,466.8
3,4_7,570
4,3_7,593.6
5,3_8,562.6
6,1_7,523
7,2_9,498.6
8,1_9,534.2
1,6_7,668
2,4_6,653.6
3,5_8,614.2
4,4_8,508.6
5,3_8,562.6
6,3_9,502.8
7,2_9,498.6
8,1_9,534.2
1,1_2,515.4
2,6_8,613.8
3,4_7,570
4,2_6,486.6
5,4_9,607
6,3_9,502.8
7,1_8,459.2
8,1_9,534.2
1,2_3,621
2,2_4,523.6
3,3_6,580.4
4,4_8,508.6
5,3_8,562.6
6,3_9,502.8
7,1_8,459.2
8,1_9,534.2
1,3_4,561.75
2,3_5,552
3,2_5,532
4,1_5,514.2
5,4_9,607
6,2_8,526.6
7,2_9,498.6
8,1_9,534.2
1,5_6,765.2
2,4_6,653.6
3,6_9,612.6
4,4_8,508.6
5,1_6,484.4
6,1_7,523
7,2_9,498.6
8,1_9,534.2
1,8_9,742.2
2,1_3,466.8
3,4_7,570
4,3_7,593.6
5,2_7,529
6,2_8,526.6
7,1_8,459.2
8,1_9,534.2
1,4_5,669.5
2,6_8,613.8
3,5_8,614.2
4,5_9,564
5,4_9,607
6,3_9,502.8
7,2_9,498.6
8,1_9,534.2
1,7_8,656.5
2,3_5,552
3,4_7,570
4,5_9,564
5,4_9,607
6,1_7,523
7,2_9,498.6
8,1_9,534.2
1,5_6,765.2
2,1_3,466.8
3,1_4,525.4
4,3_7,593.6
5,3_8,562.6
6,2_8,526.6
7,2_9,498.6
8,1_9,534.2
1,5_6,765.2
2,6_8,613.8
3,3_6,580.4
4,5_9,564
5,3_8,562.6
6,2_8,526.6
7,2_9,498.6
8,1_9,534.2
1,5_6,765.2
2,7_9,692.6
3,3_6,580.4
4,4_8,508.6
5,2_7,529
6,2_8,526.6
7,1_8,459.2
8,1_9,534.2
1,3_4,561.75
2,6_8,613.8
3,2_5,532
4,5_9,564
5,1_6,484.4
6,1_7,523
7,1_8,459.2
8,1_9,534.2
1,2_3,621
2,6_8,613.8
3,1_4,525.4
4,3_7,593.6
5,2_7,529
6,2_8,526.6
