distance,pair,value
1,5_6,620.2
2,1_3,597.2
3,5_8,585.2
4,5_9,551.2
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,6_7,675
2,1_3,597.2
3,2_5,491.8
4,5_9,551.2
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,4_5,627.8
2,3_5,569.6
3,2_5,491.8
4,1_5,522
5,1_6,500.2
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,4_5,627.8
2,4_6,633.2
3,5_8,585.2
4,3_7,592.6
5,4_9,541.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,7_8,623.75
2,3_5,569.6
3,1_4,545.8
4,3_7,592.6
5,4_9,541.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,1_2,549.4
2,6_8,583.6
3,6_9,595.2
4,3_7,592.6
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,7_9,682.5
3,2_5,491.8
4,5_9,551.2
5,1_6,500.2
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,6_7,675
2,6_8,583.6
3,1_4,545.8
4,4_8,542.6
5,1_6,500.2
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,6_7,675
2,6_8,583.6
3,1_4,545.8
4,5_9,551.2
5,4_9,541.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,5_6,620.2
2,4_6,633.2
3,3_6,562.4
4,3_7,592.6
5,2_7,573.4
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,1_3,597.2
3,5_8,585.2
4,4_8,542.6
5,3_8,580.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,2_3,633.2
2,3_5,569.6
3,6_9,595.2
4,1_5,522
5,4_9,541.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,7_9,682.5
3,1_4,545.8
4,4_8,542.6
5,4_9,541.6
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,5_6,620.2
2,3_5,569.6
3,3_6,562.4
4,1_5,522
5,4_9,541.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,5_7,713
3,2_5,491.8
4,4_8,542.6
5,3_8,580.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,4_5,627.8
2,7_9,682.5
3,6_9,595.2
4,3_7,592.6
5,2_7,573.4
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,2_3,633.2
2,7_9,682.5
3,1_4,545.8
4,4_8,542.6
5,2_7,573.4
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,4_5,627.8
2,6_8,583.6
3,6_9,595.2
4,2_6,567.4
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,5_7,713
3,1_4,545.8
4,3_7,592.6
5,3_8,580.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,2_3,633.2
2,7_9,682.5
3,5_8,585.2
4,4_8,542.6
5,3_8,580.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,5_6,620.2
2,6_8,583.6
3,2_5,491.8
4,2_6,567.4
5,3_8,580.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,4_5,627.8
2,1_3,597.2
3,3_6,562.4
4,1_5,522
5,1_6,500.2
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,1_2,549.4
2,4_6,633.2
3,5_8,585.2
4,3_7,592.6
5,3_8,580.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,7_8,623.75
2,1_3,597.2
3,1_4,545.8
4,1_5,522
5,3_8,580.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,7_8,623.75
2,1_3,597.2
3,1_4,545.8
4,4_8,542.6
5,4_9,541.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,2_3,633.2
2,7_9,682.5
3,3_6,562.4
4,4_8,542.6
5,2_7,573.4
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,3_5,569.6
3,6_9,595.2
4,5_9,551.2
5,4_9,541.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,6_8,583.6
3,4_7,613.5
4,2_6,567.4
5,3_8,580.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,7_9,682.5
3,3_6,562.4
4,3_7,592.6
5,2_7,573.4
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,8_9,713.8
2,2_4,535.6
3,5_8,585.2
4,2_6,567.4
5,3_8,580.6
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,4_5,627.8
2,6_8,583.6
3,1_4,545.8
4,5_9,551.2
5,1_6,500.2
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,5_7,713
3,5_8,585.2
4,3_7,592.6
5,1_6,500.2
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,1_2,549.4
2,3_5,569.6
3,5_8,585.2
4,1_5,522
5,1_6,500.2
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,8_9,713.8
2,4_6,633.2
3,2_5,491.8
4,1_5,522
5,1_6,500.2
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,7_8,623.75
2,4_6,633.2
3,2_5,491.8
4,3_7,592.6
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,1_2,549.4
2,3_5,569.6
3,3_6,562.4
4,2_6,567.4
5,4_9,541.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,7_9,682.5
3,4_7,613.5
4,3_7,592.6
5,4_9,541.6
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,1_2,549.4
2,2_4,535.6
3,2_5,491.8
4,5_9,551.2
5,4_9,541.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,4_6,633.2
3,4_7,613.5
4,2_6,567.4
5,4_9,541.6
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,7_8,623.75
2,1_3,597.2
3,2_5,491.8
4,4_8,542.6
5,3_8,580.6
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,5_6,620.2
2,2_4,535.6
3,2_5,491.8
4,5_9,551.2
5,2_7,573.4
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,2_4,535.6
3,3_6,562.4
4,2_6,567.4
5,4_9,541.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,5_6,620.2
2,7_9,682.5
3,3_6,562.4
4,5_9,551.2
5,4_9,541.6
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,6_8,583.6
3,6_9,595.2
4,4_8,542.6
5,3_8,580.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,2_3,633.2
2,1_3,597.2
3,6_9,595.2
4,5_9,551.2
5,2_7,573.4
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,3_5,569.6
3,4_7,613.5
4,2_6,567.4
5,1_6,500.2
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,7_8,623.75
2,3_5,569.6
3,3_6,562.4
4,4_8,542.6
5,4_9,541.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,7_9,682.5
3,4_7,613.5
4,2_6,567.4
5,2_7,573.4
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,5_7,713
3,5_8,585.2
4,4_8,542.6
5,4_9,541.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,5_7,713
3,2_5,491.8
4,1_5,522
5,2_7,573.4
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,5_6,620.2
2,3_5,569.6
3,6_9,595.2
4,3_7,592.6
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,2_4,535.6
3,1_4,545.8
4,5_9,551.2
5,2_7,573.4
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,7_8,623.75
2,3_5,569.6
3,4_7,613.5
4,3_7,592.6
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,7_9,682.5
3,5_8,585.2
4,5_9,551.2
5,1_6,500.2
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,4_5,627.8
2,2_4,535.6
3,2_5,491.8
4,4_8,542.6
5,1_6,500.2
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,5_7,713
3,4_7,613.5
4,5_9,551.2
5,1_6,500.2
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,5_6,620.2
2,2_4,535.6
3,5_8,585.2
4,2_6,567.4
5,2_7,573.4
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,3_5,569.6
3,6_9,595.2
4,5_9,551.2
5,3_8,580.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,6_8,583.6
3,5_8,585.2
4,2_6,567.4
5,2_7,573.4
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,2_3,633.2
2,7_9,682.5
3,3_6,562.4
4,2_6,567.4
5,3_8,580.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,5_6,620.2
2,1_3,597.2
3,2_5,491.8
4,1_5,522
5,4_9,541.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,2_3,633.2
2,7_9,682.5
3,2_5,491.8
4,3_7,592.6
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,1_2,549.4
2,5_7,713
3,5_8,585.2
4,3_7,592.6
5,2_7,573.4
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,5_7,713
3,4_7,613.5
4,2_6,567.4
5,4_9,541.6
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,7_9,682.5
3,3_6,562.4
4,1_5,522
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,2_3,633.2
2,5_7,713
3,3_6,562.4
4,5_9,551.2
5,4_9,541.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,4_5,627.8
2,3_5,569.6
3,5_8,585.2
4,2_6,567.4
5,2_7,573.4
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,6_7,675
2,3_5,569.6
3,4_7,613.5
4,4_8,542.6
5,3_8,580.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,7_8,623.75
2,3_5,569.6
3,1_4,545.8
4,1_5,522
5,3_8,580.6
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,4_6,633.2
3,4_7,613.5
4,1_5,522
5,1_6,500.2
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,3_5,569.6
3,2_5,491.8
4,5_9,551.2
5,1_6,500.2
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,4_5,627.8
2,7_9,682.5
3,3_6,562.4
4,1_5,522
5,3_8,580.6
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,7_8,623.75
2,1_3,597.2
3,1_4,545.8
4,1_5,522
5,1_6,500.2
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,7_8,623.75
2,3_5,569.6
3,5_8,585.2
4,4_8,542.6
5,1_6,500.2
6,3_9,572.6
7,2_9,569.2
8,1_9,514.2
1,1_2,549.4
2,2_4,535.6
3,6_9,595.2
4,5_9,551.2
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,5_7,713
3,3_6,562.4
4,1_5,522
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,7_9,682.5
3,4_7,613.5
4,4_8,542.6
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,5_6,620.2
2,2_4,535.6
3,5_8,585.2
4,3_7,592.6
5,1_6,500.2
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,6_7,675
2,6_8,583.6
3,5_8,585.2
4,4_8,542.6
5,2_7,573.4
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,5_6,620.2
2,3_5,569.6
3,4_7,613.5
4,3_7,592.6
5,4_9,541.6
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,4_5,627.8
2,3_5,569.6
3,4_7,613.5
4,2_6,567.4
5,4_9,541.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,3_4,523
2,1_3,597.2
3,4_7,613.5
4,3_7,592.6
5,3_8,580.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,8_9,713.8
2,6_8,583.6
3,1_4,545.8
4,5_9,551.2
5,4_9,541.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,8_9,713.8
2,2_4,535.6
3,4_7,613.5
4,5_9,551.2
5,4_9,541.6
6,2_8,532.6
7,2_9,569.2
8,1_9,514.2
1,7_8,623.75
2,5_7,713
3,4_7,613.5
4,1_5,522
5,2_7,573.4
6,1_7,584.6
7,2_9,569.2
8,1_9,514.2
1,4_5,627.8
2,6_8,583.6
3,5_8,585.2
4,2_6,567.4
5,1_6,500.2
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,8_9,713.8
2,2_4,535.6
3,5_8,585.2
4,2_6,567.4
5,1_6,500.2
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,1_3,597.2
3,6_9,595.2
4,2_6,567.4
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,5_7,713
3,4_7,613.5
4,5_9,551.2
5,3_8,580.6
6,2_8,532.6
7,1_8,517.8
8,1_9,514.2
1,6_7,675
2,2_4,535.6
3,5_8,585.2
4,1_5,522
5,3_8,580.6
6,3_9,572.6
7,1_8,517.8
8,1_9,514.2
1,3_4,523
2,5_7,713
3,5_8,585.2
4,5_9,551.2
5,1_6,500.2
6,1_7,584.6
7,1_8,517.8
8,1_9,514.2
1,5_6,620.2
