distance,pair,value
1,1_2,760.6
2,7_9,891.6
3,5_8,688.6
4,2_6,620.6
5,1_6,540.4
6,3_9,537.2
7,1_8,529.6
8,1_9,513.2
1,6_7,814.25
2,5_7,756
3,5_8,688.6
4,4_8,632.4
5,2_7,619.8
6,1_7,529.8
7,1_8,529.6
8,1_9,513.2
1,2_3,689.4
2,6_8,685.8
3,4_7,628.4
4,1_5,522
5,3_8,562.4
6,1_7,529.8
7,2_9,590.8
8,1_9,513.2
1,3_4,662.2
2,5_7,756
3,4_7,628.4
4,4_8,632.4
5,1_6,540.4
6,2_8,598.6
7,2_9,590.8
8,1_9,513.2
1,3_4,662.2
2,4_6,794
3,6_9,697.2
4,1_5,522
5,3_8,562.4
6,1_7,529.8
7,2_9,590.8
8,1_9,513.2
1,7_8,986.4
2,3_5,659
3,4_7,628.4
4,3_7,627.4
5,1_6,540.4
6,2_8,598.6
7,1_8,529.6
8,1_9,513.2
1,8_9,930.667
2,5_7,756
3,5_8,688.6
4,5_9,674.8
5,1_6,540.4
6,2_8,598.6
7,2_9,590.8
8,1_9,513.2
1,1_2,760.6
2,5_7,756
3,1_4,516.2
4,4_8,632.4
5,4_9,659.6
6,1_7,529.8
7,2_9,590.8
8,1_9,513.2
1,2_3,689.4
2,5_7,756
3,6_9,697.2
4,4_8,632.4
5,4_9,659.6
6,2_8,598.6
7,1_8,529.6
8,1_9,513.2
1,3_4,662.2
2,6_8,685.8
3,3_6,577.4
4,3_7,627.4
5,1_6,540.4
6,1_7,529.8
7,2_9,590.8
8,1_9,513.2
1,2_3,689.4
2,6_8,685.8
3,2_5,572
4,4_8,632.4
5,1_6,540.4
6,3_9,537.2
7,2_9,590.8
8,1_9,513.2
1,4_5,775.6
2,3_5,659
3,3_6,577.4
4,3_7,627.4
5,2_7,619.8
6,1_7,529.8
7,1_8,529.6
8,1_9,513.2
1,4_5,775.6
2,6_8,685.8
3,2_5,572
4,5_9,674.8
5,3_8,562.4
6,3_9,537.2
7,2_9,590.8
8,1_9,513.2
1,1_2,760.6
2,5_7,756
3,3_6,577.4
4,2_6,620.6
