distance,pair,value
1,3_4,556.2
2,1_3,471
3,3_6,566.25
4,3_7,571.2
5,2_7,538.8
6,1_7,462
7,2_9,508.6
8,1_9,444
1,8_9,820.2
2,5_7,722.8
3,1_4,478.6
4,1_5,448.6
5,2_7,538.8
6,1_7,462
7,2_9,508.6
8,1_9,444
1,3_4,556.2
2,4_6,592
3,3_6,566.25
4,3_7,571.2
5,1_6,454
6,2_8,537.2
7,1_8,438.4
8,1_9,444
1,3_4,556.2
2,4_6,592
3,3_6,566.25
4,2_6,499.6
5,3_8,491
6,2_8,537.2
7,1_8,438.4
8,1_9,444
1,6_7,657.8
2,5_7,722.8
3,6_9,735.4
4,5_9,681.6
5,4_9,539.2
6,2_8,537.2
7,2_9,508.6
8,1_9,444
1,5_6,715.8
2,7_9,758
3,2_5,513
4,1_5,448.6
5,4_9,539.2
6,1_7,462
7,1_8,438.4
8,1_9,444
1,4_5,666
2,3_5,503.8
3,1_4,478.6
4,5_9,681.6
5,1_6,454
6,1_7,462
7,1_8,438.4
8,1_9,444
1,5_6,715.8
2,1_3,471
3,6_9,735.4
4,5_9,681.6
5,4_9,539.2
6,1_7,462
7,2_9,508.6
8,1_9,444
1,4_5,666
2,6_8,742
3,6_9,735.4
4,1_5,448.6
5,2_7,538.8
6,1_7,462
7,2_9,508.6
8,1_9,444
1,3_4,556.2
2,2_4,523.8
3,3_6,566.25
4,2_6,499.6
5,4_9,539.2
6,2_8,537.2
7,2_9,508.6
8,1_9,444
1,1_2,484.2
2,3_5,503.8
3,2_5,513
4,1_5,448.6
5,1_6,454
6,2_8,537.2
7,2_9,508.6
8,1_9,444
1,7_8,708.5
2,7_9,758
3,6_9,735.4
4,1_5,448.6
5,4_9,539.2
6,1_7,462
7,1_8,438.4
8,1_9,444
1,3_4,556.2
2,4_6,592
3,4_7,685.6
4,4_8,586
5,1_6,454
6,1_7,462
7,1_8,438.4
8,1_9,444
1,3_4,556.2
2,3_5,503.8
3,2_5,513
4,5_9,681.6
5,2_7,538.8
6,2_8,537.2
7,1_8,438.4
8,1_9,444
1,1_2,484.2
2,6_8,742
3,3_6,566.25
4,2_6,499.6
5,3_8,491
6,3_9,523.6
