distance,pair,value
1,2_3,564.5
2,6_8,458.5
3,2_5,437.2
4,1_5,438.4
5,3_8,498.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,3_4,514.75
2,4_6,463
3,2_5,437.2
4,4_8,503.8
5,4_9,475.4
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,1_2,439
2,7_9,532.667
3,4_7,530.2
4,5_9,514.4
5,3_8,498.6
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,2_3,564.5
2,6_8,458.5
3,1_4,429
4,4_8,503.8
5,4_9,475.4
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,4_5,524.4
2,6_8,458.5
3,1_4,429
4,5_9,514.4
5,1_6,414.2
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,3_4,514.75
2,3_5,558
3,1_4,429
4,5_9,514.4
5,1_6,414.2
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,4_5,524.4
2,1_3,414
3,4_7,530.2
4,4_8,503.8
5,2_7,475.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,1_2,439
2,2_4,497.2
3,2_5,437.2
4,1_5,438.4
5,2_7,475.6
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,8_9,565.75
2,3_5,558
3,1_4,429
4,5_9,514.4
5,2_7,475.6
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,6_7,474.5
2,4_6,463
3,2_5,437.2
4,1_5,438.4
5,4_9,475.4
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,7_8,539
2,6_8,458.5
3,5_8,534.8
4,5_9,514.4
5,4_9,475.4
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,5_6,547.2
2,6_8,458.5
3,4_7,530.2
4,1_5,438.4
5,3_8,498.6
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,2_3,564.5
2,2_4,497.2
3,6_9,512.6
4,3_7,403.8
5,1_6,414.2
6,2_8,449.2
7,1_8,385.8
8,1_9,519.4
1,7_8,539
2,6_8,458.5
3,5_8,534.8
4,3_7,403.8
5,3_8,498.6
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,3_4,514.75
2,6_8,458.5
3,6_9,512.6
4,4_8,503.8
5,1_6,414.2
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,2_3,564.5
2,7_9,532.667
3,3_6,479.6
4,4_8,503.8
5,2_7,475.6
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,1_2,439
2,6_8,458.5
3,3_6,479.6
4,3_7,403.8
5,2_7,475.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,1_2,439
2,6_8,458.5
3,2_5,437.2
4,4_8,503.8
5,3_8,498.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,1_2,439
2,1_3,414
3,5_8,534.8
4,2_6,476.8
5,3_8,498.6
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,1_2,439
2,4_6,463
3,5_8,534.8
4,2_6,476.8
5,3_8,498.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,4_5,524.4
2,5_7,640.8
3,5_8,534.8
4,2_6,476.8
5,2_7,475.6
6,2_8,449.2
7,1_8,385.8
8,1_9,519.4
1,2_3,564.5
2,5_7,640.8
3,3_6,479.6
4,4_8,503.8
5,2_7,475.6
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,8_9,565.75
2,2_4,497.2
3,5_8,534.8
4,5_9,514.4
5,3_8,498.6
6,2_8,449.2
7,1_8,385.8
8,1_9,519.4
1,4_5,524.4
2,7_9,532.667
3,3_6,479.6
4,5_9,514.4
5,1_6,414.2
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,2_3,564.5
2,3_5,558
3,3_6,479.6
4,2_6,476.8
5,1_6,414.2
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,8_9,565.75
2,4_6,463
3,1_4,429
4,5_9,514.4
5,4_9,475.4
6,2_8,449.2
7,1_8,385.8
8,1_9,519.4
1,1_2,439
2,4_6,463
3,1_4,429
4,1_5,438.4
5,3_8,498.6
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,4_5,524.4
2,5_7,640.8
3,5_8,534.8
4,2_6,476.8
5,4_9,475.4
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,8_9,565.75
2,2_4,497.2
3,1_4,429
4,4_8,503.8
5,2_7,475.6
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,1_2,439
2,2_4,497.2
3,4_7,530.2
4,5_9,514.4
5,1_6,414.2
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,8_9,565.75
2,7_9,532.667
3,5_8,534.8
4,3_7,403.8
5,3_8,498.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,6_7,474.5
2,4_6,463
3,6_9,512.6
4,4_8,503.8
5,4_9,475.4
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,2_3,564.5
2,2_4,497.2
3,2_5,437.2
4,2_6,476.8
5,2_7,475.6
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,4_5,524.4
2,4_6,463
3,2_5,437.2
4,3_7,403.8
5,2_7,475.6
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,8_9,565.75
2,5_7,640.8
3,6_9,512.6
4,5_9,514.4
5,4_9,475.4
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,2_3,564.5
2,5_7,640.8
3,5_8,534.8
4,4_8,503.8
5,4_9,475.4
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,8_9,565.75
2,2_4,497.2
3,5_8,534.8
4,4_8,503.8
5,3_8,498.6
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,6_7,474.5
2,4_6,463
3,3_6,479.6
4,5_9,514.4
5,1_6,414.2
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,4_5,524.4
2,6_8,458.5
3,3_6,479.6
4,4_8,503.8
5,3_8,498.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,4_5,524.4
2,3_5,558
3,2_5,437.2
4,5_9,514.4
5,1_6,414.2
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,5_6,547.2
2,3_5,558
3,4_7,530.2
4,2_6,476.8
5,2_7,475.6
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,3_4,514.75
2,5_7,640.8
3,5_8,534.8
4,1_5,438.4
5,3_8,498.6
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,3_4,514.75
2,2_4,497.2
3,4_7,530.2
4,3_7,403.8
5,3_8,498.6
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,2_3,564.5
2,7_9,532.667
3,3_6,479.6
4,4_8,503.8
5,1_6,414.2
6,3_9,520
7,1_8,385.8
8,1_9,519.4
1,5_6,547.2
2,2_4,497.2
3,2_5,437.2
4,1_5,438.4
5,2_7,475.6
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,8_9,565.75
2,6_8,458.5
3,6_9,512.6
4,1_5,438.4
5,4_9,475.4
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,3_4,514.75
2,4_6,463
3,4_7,530.2
4,4_8,503.8
5,1_6,414.2
6,1_7,490.2
7,1_8,385.8
8,1_9,519.4
1,1_2,439
2,7_9,532.667
3,3_6,479.6
4,5_9,514.4
5,2_7,475.6
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,6_7,474.5
2,1_3,414
3,3_6,479.6
4,5_9,514.4
5,2_7,475.6
6,2_8,449.2
7,2_9,448.75
8,1_9,519.4
1,6_7,474.5
2,4_6,463
3,2_5,437.2
4,4_8,503.8
5,3_8,498.6
6,1_7,490.2
7,2_9,448.75
8,1_9,519.4
1,8_9,565.75
2,1_3,414
3,4_7,530.2
4,1_5,438.4
5,1_6,414.2
6,3_9,520
7,2_9,448.75
8,1_9,519.4
1,2_3,564.5
2,2_4,497.2
3,5_8,534.8
4,4_8,503.8
5,1_6,414.2
6,2_8,449.2
7,1_8,385.8
8,1_9,519.4
1,2_3,564.5
2,6_8,458.5
3,3_6,479.6
