distance,pair,value
1,4_5,493.6
2,4_6,461.8
3,4_7,522
4,2_6,490.6
5,4_9,523.6
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,8_9,604.2
2,1_3,497.8
3,2_5,470.2
4,2_6,490.6
5,3_8,449
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,7_8,544.4
2,4_6,461.8
3,2_5,470.2
4,4_8,488.6
5,3_8,449
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,5_6,548.667
2,3_5,454.2
3,2_5,470.2
4,3_7,540.2
5,2_7,532.8
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,7_8,544.4
2,4_6,461.8
3,1_4,458.2
4,1_5,434.8
5,2_7,532.8
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,8_9,604.2
2,5_7,474
3,2_5,470.2
4,3_7,540.2
5,1_6,468.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,3_4,456.4
2,1_3,497.8
3,2_5,470.2
4,5_9,554.6
5,2_7,532.8
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,2_3,521
2,6_8,578.2
3,6_9,509.8
4,3_7,540.2
5,3_8,449
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,5_6,548.667
2,1_3,497.8
3,3_6,531.2
4,2_6,490.6
5,3_8,449
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,5_6,548.667
2,7_9,522.2
3,6_9,509.8
4,4_8,488.6
5,3_8,449
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,8_9,604.2
2,3_5,454.2
3,3_6,531.2
4,5_9,554.6
5,4_9,523.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,3_4,456.4
2,1_3,497.8
3,5_8,546.8
4,3_7,540.2
5,2_7,532.8
6,3_9,533.6
7,1_8,467.2
8,1_9,474.4
1,7_8,544.4
2,2_4,462.8
3,1_4,458.2
4,5_9,554.6
5,4_9,523.6
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,3_4,456.4
2,5_7,474
3,4_7,522
4,4_8,488.6
5,2_7,532.8
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,6_7,527.25
2,2_4,462.8
3,6_9,509.8
4,3_7,540.2
5,3_8,449
6,3_9,533.6
7,1_8,467.2
8,1_9,474.4
1,3_4,456.4
2,3_5,454.2
3,4_7,522
4,4_8,488.6
5,2_7,532.8
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,3_4,456.4
2,1_3,497.8
3,6_9,509.8
4,5_9,554.6
5,3_8,449
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,8_9,604.2
2,4_6,461.8
3,2_5,470.2
4,5_9,554.6
5,2_7,532.8
6,3_9,533.6
7,1_8,467.2
8,1_9,474.4
1,4_5,493.6
2,6_8,578.2
3,6_9,509.8
4,1_5,434.8
5,3_8,449
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,8_9,604.2
2,7_9,522.2
3,5_8,546.8
4,5_9,554.6
5,3_8,449
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,4_5,493.6
2,4_6,461.8
3,4_7,522
4,2_6,490.6
5,3_8,449
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,6_7,527.25
2,1_3,497.8
3,5_8,546.8
4,1_5,434.8
5,3_8,449
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,5_6,548.667
2,3_5,454.2
3,2_5,470.2
4,2_6,490.6
5,4_9,523.6
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,3_4,456.4
2,7_9,522.2
3,6_9,509.8
4,2_6,490.6
5,2_7,532.8
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,6_7,527.25
2,7_9,522.2
3,1_4,458.2
4,3_7,540.2
5,4_9,523.6
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,4_5,493.6
2,2_4,462.8
3,6_9,509.8
4,5_9,554.6
5,1_6,468.6
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,6_7,527.25
2,3_5,454.2
3,5_8,546.8
4,2_6,490.6
5,1_6,468.6
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,6_7,527.25
2,3_5,454.2
3,2_5,470.2
4,1_5,434.8
5,1_6,468.6
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,7_8,544.4
2,2_4,462.8
3,5_8,546.8
4,5_9,554.6
5,3_8,449
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,4_5,493.6
2,1_3,497.8
3,1_4,458.2
4,1_5,434.8
5,1_6,468.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,5_6,548.667
2,6_8,578.2
3,2_5,470.2
4,5_9,554.6
5,3_8,449
6,3_9,533.6
7,1_8,467.2
8,1_9,474.4
1,7_8,544.4
2,4_6,461.8
3,3_6,531.2
4,2_6,490.6
5,1_6,468.6
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,2_3,521
2,5_7,474
3,2_5,470.2
4,1_5,434.8
5,1_6,468.6
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,3_4,456.4
2,2_4,462.8
3,6_9,509.8
4,4_8,488.6
5,4_9,523.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,4_5,493.6
2,3_5,454.2
3,6_9,509.8
4,3_7,540.2
5,2_7,532.8
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,7_8,544.4
2,3_5,454.2
3,3_6,531.2
4,4_8,488.6
5,3_8,449
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,7_8,544.4
2,5_7,474
3,3_6,531.2
4,4_8,488.6
5,1_6,468.6
6,3_9,533.6
7,1_8,467.2
8,1_9,474.4
1,7_8,544.4
2,4_6,461.8
3,5_8,546.8
4,4_8,488.6
5,3_8,449
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,2_3,521
2,4_6,461.8
3,6_9,509.8
4,3_7,540.2
5,2_7,532.8
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,6_7,527.25
2,4_6,461.8
3,6_9,509.8
4,2_6,490.6
5,4_9,523.6
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,5_6,548.667
2,2_4,462.8
3,6_9,509.8
4,5_9,554.6
5,1_6,468.6
6,3_9,533.6
7,1_8,467.2
8,1_9,474.4
1,1_2,462
2,6_8,578.2
3,4_7,522
4,1_5,434.8
5,4_9,523.6
6,2_8,471.2
7,2_9,440.4
8,1_9,474.4
1,1_2,462
2,4_6,461.8
3,5_8,546.8
4,4_8,488.6
5,4_9,523.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,3_4,456.4
2,4_6,461.8
3,4_7,522
4,4_8,488.6
5,1_6,468.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,1_2,462
2,3_5,454.2
3,4_7,522
4,1_5,434.8
5,3_8,449
6,1_7,445.4
7,2_9,440.4
8,1_9,474.4
1,6_7,527.25
2,4_6,461.8
3,5_8,546.8
4,4_8,488.6
5,1_6,468.6
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,3_4,456.4
2,6_8,578.2
3,2_5,470.2
4,3_7,540.2
5,4_9,523.6
6,2_8,471.2
7,1_8,467.2
8,1_9,474.4
1,5_6,548.667
2,6_8,578.2
3,6_9,509.8
4,4_8,488.6
5,1_6,468.6
6,3_9,533.6
7,2_9,440.4
8,1_9,474.4
1,7_8,544.4
2,6_8,578.2
3,5_8,546.8
4,3_7,540.2
5,1_6,468.6
6,1_7,445.4
7,1_8,467.2
8,1_9,474.4
1,5_6,548.667
2,3_5,454.2
3,4_7,522
4,5_9,554.6
5,2_7,532.8
6,3_9,533.6
7,1_8,467.2
