distance,pair,value
1,4_5,678
2,7_9,724.75
3,1_4,491.4
4,4_8,559.4
5,4_9,541.6
6,2_8,493
7,2_9,517.2
8,1_9,465
1,5_6,681.4
2,5_7,642.8
3,1_4,491.4
4,1_5,447.8
5,2_7,545.6
6,2_8,493
7,2_9,517.2
8,1_9,465
1,4_5,678
2,1_3,532.4
3,6_9,624.6
4,1_5,447.8
5,1_6,480.6
6,3_9,556.6
7,2_9,517.2
8,1_9,465
1,1_2,544
2,1_3,532.4
3,1_4,491.4
4,3_7,539.2
5,3_8,616.8
6,2_8,493
7,1_8,481.4
8,1_9,465
1,1_2,544
2,3_5,587.25
3,4_7,586.2
4,3_7,539.2
5,1_6,480.6
6,3_9,556.6
7,2_9,517.2
8,1_9,465
1,8_9,703.2
2,5_7,642.8
3,3_6,560.4
4,2_6,525.8
5,3_8,616.8
6,2_8,493
7,1_8,481.4
8,1_9,465
1,6_7,627.6
2,1_3,532.4
3,1_4,491.4
4,2_6,525.8
5,2_7,545.6
6,3_9,556.6
7,1_8,481.4
8,1_9,465
1,6_7,627.6
2,4_6,565.25
3,1_4,491.4
4,5_9,622.2
5,1_6,480.6
6,2_8,493
7,2_9,517.2
8,1_9,465
1,1_2,544
2,2_4,536.75
3,6_9,624.6
4,2_6,525.8
5,4_9,541.6
6,3_9,556.6
7,2_9,517.2
8,1_9,465
1,2_3,661.333
2,5_7,642.8
3,6_9,624.6
4,1_5,447.8
5,1_6,480.6
6,1_7,484.6
7,2_9,517.2
8,1_9,465
1,7_8,686
2,1_3,532.4
3,5_8,626.6
4,4_8,559.4
5,1_6,480.6
6,3_9,556.6
7,2_9,517.2
8,1_9,465
1,8_9,703.2
2,6_8,707.4
3,3_6,560.4
4,1_5,447.8
5,1_6,480.6
6,1_7,484.6
7,1_8,481.4
8,1_9,465
1,2_3,661.333
2,1_3,532.4
3,4_7,586.2
4,3_7,539.2
5,3_8,616.8
6,3_9,556.6
7,2_9,517.2
8,1_9,465
1,7_8,686
2,3_5,587.25
3,3_6,560.4
4,1_5,447.8
5,4_9,541.6
6,1_7,484.6
7,2_9,517.2
8,1_9,465
1,7_8,686
2,5_7,642.8
3,5_8,626.6
4,1_5,447.8
5,1_6,480.6
6,3_9,556.6
7,2_9,517.2
8,1_9,465
1,2_3,661.333
2,7_9,724.75
3,4_7,586.2
4,5_9,622.2
5,3_8,616.8
6,3_9,556.6
7,1_8,481.4
