distance,pair,value
1,6_7,799.8
2,7_9,910.5
3,3_6,751.2
4,5_9,765.5
5,2_7,542.4
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,1_2,672.25
2,4_6,596.4
3,1_4,641.8
4,3_7,723.2
5,1_6,528.4
6,2_8,622.6
7,1_8,574
8,1_9,514.8
1,3_4,753
2,6_8,711
3,4_7,717.2
4,3_7,723.2
5,2_7,542.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,1_2,672.25
2,3_5,550
3,6_9,684.2
4,5_9,765.5
5,3_8,596.2
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,5_6,667.75
2,1_3,719.2
3,3_6,751.2
4,4_8,660.6
5,2_7,542.4
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,2_3,614.8
2,6_8,711
3,5_8,644.4
4,2_6,571
5,1_6,528.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,3_4,753
2,4_6,596.4
3,1_4,641.8
4,3_7,723.2
5,1_6,528.4
6,2_8,622.6
7,1_8,574
8,1_9,514.8
1,8_9,811.667
2,7_9,910.5
3,3_6,751.2
4,4_8,660.6
5,4_9,654.4
6,3_9,602
7,2_9,499.8
8,1_9,514.8
1,5_6,667.75
2,7_9,910.5
3,1_4,641.8
4,3_7,723.2
5,4_9,654.4
6,1_7,540.4
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,7_9,910.5
3,1_4,641.8
4,2_6,571
5,3_8,596.2
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,6_7,799.8
2,4_6,596.4
3,5_8,644.4
4,1_5,683.2
5,3_8,596.2
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,8_9,811.667
2,7_9,910.5
3,3_6,751.2
4,4_8,660.6
5,4_9,654.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,7_8,829.4
2,5_7,580.6
3,3_6,751.2
4,4_8,660.6
5,3_8,596.2
6,1_7,540.4
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,5_7,580.6
3,6_9,684.2
4,4_8,660.6
5,1_6,528.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,2_3,614.8
2,2_4,733.4
3,4_7,717.2
4,2_6,571
5,2_7,542.4
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,8_9,811.667
2,4_6,596.4
3,5_8,644.4
4,1_5,683.2
5,4_9,654.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,8_9,811.667
2,7_9,910.5
3,2_5,691
4,3_7,723.2
5,4_9,654.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,1_3,719.2
3,1_4,641.8
4,3_7,723.2
5,4_9,654.4
6,2_8,622.6
7,1_8,574
8,1_9,514.8
1,2_3,614.8
2,7_9,910.5
3,4_7,717.2
4,3_7,723.2
5,1_6,528.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,1_2,672.25
2,7_9,910.5
3,4_7,717.2
4,1_5,683.2
5,4_9,654.4
6,2_8,622.6
7,1_8,574
8,1_9,514.8
1,4_5,584.8
2,5_7,580.6
3,5_8,644.4
4,2_6,571
5,2_7,542.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,5_6,667.75
2,2_4,733.4
3,3_6,751.2
4,5_9,765.5
5,1_6,528.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,4_6,596.4
3,1_4,641.8
4,1_5,683.2
5,4_9,654.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,4_6,596.4
3,6_9,684.2
4,2_6,571
5,4_9,654.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,3_4,753
2,4_6,596.4
3,6_9,684.2
4,5_9,765.5
5,3_8,596.2
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,6_7,799.8
2,1_3,719.2
3,3_6,751.2
4,4_8,660.6
5,2_7,542.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,4_5,584.8
2,3_5,550
3,2_5,691
4,2_6,571
5,4_9,654.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,7_9,910.5
3,2_5,691
4,5_9,765.5
5,2_7,542.4
6,3_9,602
7,2_9,499.8
8,1_9,514.8
1,8_9,811.667
2,6_8,711
3,2_5,691
4,1_5,683.2
5,1_6,528.4
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,4_5,584.8
2,1_3,719.2
3,1_4,641.8
4,5_9,765.5
5,2_7,542.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,6_7,799.8
2,4_6,596.4
3,3_6,751.2
4,2_6,571
5,1_6,528.4
6,2_8,622.6
7,1_8,574
8,1_9,514.8
1,1_2,672.25
2,6_8,711
3,3_6,751.2
4,1_5,683.2
5,2_7,542.4
6,3_9,602
7,2_9,499.8
8,1_9,514.8
1,6_7,799.8
2,7_9,910.5
3,3_6,751.2
4,1_5,683.2
5,2_7,542.4
6,1_7,540.4
7,1_8,574
8,1_9,514.8
1,5_6,667.75
2,1_3,719.2
3,3_6,751.2
4,4_8,660.6
5,1_6,528.4
6,3_9,602
7,2_9,499.8
8,1_9,514.8
1,4_5,584.8
2,5_7,580.6
3,5_8,644.4
4,4_8,660.6
5,2_7,542.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,7_8,829.4
2,4_6,596.4
3,3_6,751.2
4,2_6,571
5,1_6,528.4
6,1_7,540.4
7,2_9,499.8
8,1_9,514.8
1,1_2,672.25
2,4_6,596.4
3,4_7,717.2
4,3_7,723.2
5,4_9,654.4
6,3_9,602
7,2_9,499.8
8,1_9,514.8
1,2_3,614.8
2,1_3,719.2
3,1_4,641.8
4,4_8,660.6
5,2_7,542.4
6,1_7,540.4
7,1_8,574
8,1_9,514.8
1,4_5,584.8
2,7_9,910.5
3,3_6,751.2
4,5_9,765.5
5,2_7,542.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,4_5,584.8
2,7_9,910.5
3,2_5,691
4,5_9,765.5
5,4_9,654.4
6,3_9,602
7,1_8,574
8,1_9,514.8
1,7_8,829.4
2,1_3,719.2
3,4_7,717.2
4,5_9,765.5
5,4_9,654.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,5_6,667.75
2,3_5,550
3,2_5,691
4,2_6,571
5,2_7,542.4
6,3_9,602
7,2_9,499.8
8,1_9,514.8
1,5_6,667.75
2,5_7,580.6
3,6_9,684.2
4,2_6,571
5,1_6,528.4
6,2_8,622.6
7,2_9,499.8
8,1_9,514.8
1,5_6,667.75
2,2_4,733.4
3,3_6,751.2
4,5_9,765.5
5,4_9,654.4
6,2_8,622.6
