distance,pair,value
1,1_2,679.6
2,1_3,522.4
3,2_5,594.6
4,1_5,584.6
5,3_8,552.2
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,5_6,735.6
2,1_3,522.4
3,6_9,857.4
4,2_6,565.2
5,2_7,562.4
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,7_8,701.4
2,1_3,522.4
3,2_5,594.6
4,3_7,745.4
5,2_7,562.4
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,2_3,645.5
2,5_7,690.4
3,5_8,736
4,2_6,565.2
5,4_9,723.4
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,1_2,679.6
2,5_7,690.4
3,5_8,736
4,1_5,584.6
5,2_7,562.4
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,7_8,701.4
2,1_3,522.4
3,6_9,857.4
4,1_5,584.6
5,2_7,562.4
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,3_4,769.75
2,2_4,621.75
3,1_4,610.6
4,3_7,745.4
5,3_8,552.2
6,3_9,597
7,1_8,513.8
8,1_9,551.2
1,1_2,679.6
2,1_3,522.4
3,5_8,736
4,4_8,691.4
5,2_7,562.4
6,1_7,573.2
7,1_8,513.8
8,1_9,551.2
1,1_2,679.6
2,2_4,621.75
3,4_7,606.2
4,4_8,691.4
5,4_9,723.4
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,3_4,769.75
2,5_7,690.4
3,6_9,857.4
4,4_8,691.4
5,1_6,646
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,2_3,645.5
2,1_3,522.4
3,2_5,594.6
4,4_8,691.4
5,2_7,562.4
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,8_9,901.2
2,1_3,522.4
3,3_6,566.6
4,5_9,951.75
5,4_9,723.4
6,1_7,573.2
7,1_8,513.8
8,1_9,551.2
1,2_3,645.5
2,5_7,690.4
3,6_9,857.4
4,2_6,565.2
5,3_8,552.2
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,1_2,679.6
2,3_5,644.6
3,4_7,606.2
4,4_8,691.4
5,2_7,562.4
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,1_2,679.6
2,5_7,690.4
3,3_6,566.6
4,1_5,584.6
5,1_6,646
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,4_5,926.75
2,1_3,522.4
3,6_9,857.4
4,5_9,951.75
5,2_7,562.4
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,4_5,926.75
2,7_9,960.25
3,2_5,594.6
4,5_9,951.75
5,1_6,646
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,7_8,701.4
2,4_6,616.2
3,4_7,606.2
4,3_7,745.4
5,2_7,562.4
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,7_8,701.4
2,3_5,644.6
3,6_9,857.4
4,4_8,691.4
5,4_9,723.4
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,4_5,926.75
2,2_4,621.75
3,6_9,857.4
4,5_9,951.75
5,1_6,646
6,1_7,573.2
7,1_8,513.8
8,1_9,551.2
1,5_6,735.6
2,4_6,616.2
3,1_4,610.6
4,3_7,745.4
5,2_7,562.4
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,3_4,769.75
2,4_6,616.2
3,5_8,736
4,1_5,584.6
5,1_6,646
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,7_8,701.4
2,1_3,522.4
3,6_9,857.4
4,2_6,565.2
5,3_8,552.2
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,3_4,769.75
2,6_8,691
3,5_8,736
4,5_9,951.75
5,2_7,562.4
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,4_5,926.75
2,5_7,690.4
3,2_5,594.6
4,3_7,745.4
5,1_6,646
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,5_6,735.6
2,3_5,644.6
3,2_5,594.6
4,5_9,951.75
5,2_7,562.4
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,4_5,926.75
2,1_3,522.4
3,1_4,610.6
4,4_8,691.4
5,3_8,552.2
6,3_9,597
7,1_8,513.8
8,1_9,551.2
1,4_5,926.75
2,6_8,691
3,2_5,594.6
4,5_9,951.75
5,1_6,646
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,6_7,785
2,2_4,621.75
3,4_7,606.2
4,2_6,565.2
5,4_9,723.4
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,3_4,769.75
2,3_5,644.6
3,6_9,857.4
4,5_9,951.75
5,2_7,562.4
6,1_7,573.2
7,1_8,513.8
8,1_9,551.2
1,4_5,926.75
2,2_4,621.75
3,5_8,736
4,2_6,565.2
5,3_8,552.2
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,6_7,785
2,1_3,522.4
3,6_9,857.4
4,5_9,951.75
5,2_7,562.4
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,4_5,926.75
2,3_5,644.6
3,4_7,606.2
4,5_9,951.75
5,2_7,562.4
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,2_3,645.5
2,1_3,522.4
3,3_6,566.6
4,5_9,951.75
5,3_8,552.2
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,6_7,785
2,3_5,644.6
3,1_4,610.6
4,5_9,951.75
5,3_8,552.2
6,3_9,597
7,1_8,513.8
8,1_9,551.2
1,1_2,679.6
2,6_8,691
3,4_7,606.2
4,5_9,951.75
5,3_8,552.2
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,2_3,645.5
2,4_6,616.2
3,5_8,736
4,3_7,745.4
5,4_9,723.4
6,2_8,529.2
7,2_9,585.2
8,1_9,551.2
1,3_4,769.75
2,1_3,522.4
3,6_9,857.4
4,1_5,584.6
5,1_6,646
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,3_4,769.75
2,3_5,644.6
3,5_8,736
4,3_7,745.4
5,4_9,723.4
6,1_7,573.2
7,2_9,585.2
8,1_9,551.2
1,1_2,679.6
2,2_4,621.75
3,3_6,566.6
4,4_8,691.4
5,1_6,646
6,2_8,529.2
7,1_8,513.8
8,1_9,551.2
1,3_4,769.75
2,4_6,616.2
3,5_8,736
4,3_7,745.4
5,3_8,552.2
6,1_7,573.2
7,1_8,513.8
8,1_9,551.2
1,8_9,901.2
2,6_8,691
3,5_8,736
4,1_5,584.6
5,2_7,562.4
6,3_9,597
7,2_9,585.2
8,1_9,551.2
1,4_5,926.75
