distance,pair,value
1,2_3,699.8
2,1_3,679.6
3,6_9,590.2
4,3_7,497.6
5,3_8,657
6,3_9,531.6
7,1_8,467.2
8,1_9,549.8
1,2_3,699.8
2,4_6,734.2
3,5_8,579.2
4,4_8,567.8
5,1_6,557.2
6,2_8,508.2
7,2_9,502.2
8,1_9,549.8
1,1_2,545.8
2,5_7,664.8
3,3_6,574.6
4,3_7,497.6
5,4_9,547
6,2_8,508.2
7,2_9,502.2
8,1_9,549.8
1,5_6,806.8
2,5_7,664.8
3,3_6,574.6
4,5_9,711.8
5,3_8,657
6,1_7,531
7,2_9,502.2
8,1_9,549.8
1,5_6,806.8
2,6_8,608
3,3_6,574.6
4,4_8,567.8
5,2_7,606.6
6,3_9,531.6
7,1_8,467.2
8,1_9,549.8
1,6_7,704.2
2,4_6,734.2
3,6_9,590.2
4,5_9,711.8
5,3_8,657
6,2_8,508.2
7,2_9,502.2
8,1_9,549.8
1,3_4,598.75
2,7_9,788.2
3,6_9,590.2
4,4_8,567.8
5,1_6,557.2
6,2_8,508.2
7,1_8,467.2
8,1_9,549.8
1,3_4,598.75
2,5_7,664.8
3,1_4,699
4,1_5,555.8
5,4_9,547
6,3_9,531.6
7,1_8,467.2
8,1_9,549.8
1,7_8,586.4
2,1_3,679.6
3,5_8,579.2
4,2_6,627.4
5,1_6,557.2
6,1_7,531
7,1_8,467.2
8,1_9,549.8
1,7_8,586.4
2,5_7,664.8
3,6_9,590.2
4,5_9,711.8
5,4_9,547
6,2_8,508.2
7,2_9,502.2
8,1_9,549.8
1,4_5,652.2
2,2_4,554
3,2_5,495.25
4,2_6,627.4
5,1_6,557.2
6,3_9,531.6
7,2_9,502.2
8,1_9,549.8
1,7_8,586.4
2,7_9,788.2
3,5_8,579.2
4,2_6,627.4
5,1_6,557.2
6,2_8,508.2
7,1_8,467.2
8,1_9,549.8
1,5_6,806.8
2,2_4,554
3,3_6,574.6
4,3_7,497.6
5,2_7,606.6
6,3_9,531.6
7,1_8,467.2
8,1_9,549.8
1,4_5,652.2
2,7_9,788.2
3,3_6,574.6
4,3_7,497.6
5,2_7,606.6
6,2_8,508.2
7,2_9,502.2
8,1_9,549.8
1,7_8,586.4
2,5_7,664.8
3,1_4,699
4,3_7,497.6
5,4_9,547
6,3_9,531.6
7,1_8,467.2
8,1_9,549.8
1,7_8,586.4
2,6_8,608
3,2_5,495.25
4,4_8,567.8
5,1_6,557.2
6,1_7,531
7,1_8,467.2
