distance,pair,value
1,6_7,788.75
2,5_7,747.2
3,5_8,630.2
4,3_7,581.6
5,2_7,634.4
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,8_9,778
2,4_6,604.2
3,4_7,632.25
4,1_5,559.2
5,1_6,532
6,3_9,604.6
7,1_8,478.4
8,1_9,475
1,5_6,584.2
2,6_8,672
3,3_6,541.2
4,2_6,604.8
5,3_8,573.8
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,8_9,778
2,4_6,604.2
3,3_6,541.2
4,1_5,559.2
5,4_9,592.6
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,2_3,585.6
2,4_6,604.2
3,6_9,723
4,4_8,605
5,3_8,573.8
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,4_5,687.333
2,3_5,531.2
3,2_5,501.4
4,3_7,581.6
5,4_9,592.6
6,1_7,506.2
7,2_9,518.4
8,1_9,475
1,4_5,687.333
2,1_3,488.4
3,6_9,723
4,2_6,604.8
5,4_9,592.6
6,2_8,538.8
7,2_9,518.4
8,1_9,475
1,1_2,509.6
2,1_3,488.4
3,1_4,486.6
4,3_7,581.6
5,2_7,634.4
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,4_5,687.333
2,6_8,672
3,6_9,723
4,4_8,605
5,3_8,573.8
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,2_3,585.6
2,1_3,488.4
3,6_9,723
4,3_7,581.6
5,1_6,532
6,3_9,604.6
7,1_8,478.4
8,1_9,475
1,7_8,724.6
2,6_8,672
3,3_6,541.2
4,2_6,604.8
5,2_7,634.4
6,2_8,538.8
7,2_9,518.4
8,1_9,475
1,5_6,584.2
2,1_3,488.4
3,5_8,630.2
4,3_7,581.6
5,3_8,573.8
6,3_9,604.6
7,2_9,518.4
8,1_9,475
1,5_6,584.2
2,2_4,585.2
3,1_4,486.6
4,2_6,604.8
5,4_9,592.6
6,1_7,506.2
7,2_9,518.4
8,1_9,475
1,3_4,540.8
2,2_4,585.2
3,2_5,501.4
4,2_6,604.8
5,4_9,592.6
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,5_6,584.2
2,2_4,585.2
3,4_7,632.25
4,1_5,559.2
5,4_9,592.6
6,3_9,604.6
7,1_8,478.4
8,1_9,475
1,5_6,584.2
2,6_8,672
3,1_4,486.6
4,2_6,604.8
5,3_8,573.8
6,3_9,604.6
7,2_9,518.4
8,1_9,475
1,4_5,687.333
2,1_3,488.4
3,5_8,630.2
4,2_6,604.8
5,2_7,634.4
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,2_3,585.6
2,3_5,531.2
3,4_7,632.25
4,4_8,605
5,3_8,573.8
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,8_9,778
2,5_7,747.2
3,3_6,541.2
4,5_9,737.2
5,3_8,573.8
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,7_8,724.6
2,6_8,672
3,3_6,541.2
4,3_7,581.6
5,1_6,532
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,1_2,509.6
2,1_3,488.4
3,2_5,501.4
4,3_7,581.6
5,3_8,573.8
6,2_8,538.8
7,2_9,518.4
8,1_9,475
1,7_8,724.6
2,4_6,604.2
3,4_7,632.25
4,1_5,559.2
5,1_6,532
6,3_9,604.6
7,1_8,478.4
8,1_9,475
1,3_4,540.8
2,2_4,585.2
3,2_5,501.4
4,3_7,581.6
5,3_8,573.8
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,2_3,585.6
2,7_9,732.333
3,1_4,486.6
4,4_8,605
5,3_8,573.8
6,1_7,506.2
7,2_9,518.4
8,1_9,475
1,3_4,540.8
2,2_4,585.2
3,5_8,630.2
4,4_8,605
5,3_8,573.8
6,1_7,506.2
7,1_8,478.4
8,1_9,475
1,7_8,724.6
2,1_3,488.4
3,2_5,501.4
4,1_5,559.2
5,2_7,634.4
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,2_3,585.6
2,1_3,488.4
3,4_7,632.25
4,2_6,604.8
5,4_9,592.6
6,3_9,604.6
7,2_9,518.4
8,1_9,475
1,6_7,788.75
2,4_6,604.2
3,6_9,723
4,3_7,581.6
5,3_8,573.8
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,3_4,540.8
2,6_8,672
3,5_8,630.2
4,2_6,604.8
5,4_9,592.6
6,2_8,538.8
7,1_8,478.4
8,1_9,475
1,2_3,585.6
2,4_6,604.2
3,5_8,630.2
4,5_9,737.2
5,1_6,532
