distance,pair,value
1,2_3,707.4
2,2_4,882.4
3,6_9,638.8
4,3_7,679
5,2_7,591
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,2_3,707.4
2,2_4,882.4
3,5_8,690.8
4,4_8,607
5,1_6,605.2
6,3_9,622
7,1_8,740
8,1_9,545.2
1,2_3,707.4
2,1_3,525.4
3,3_6,650.5
4,1_5,582.4
5,2_7,591
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,7_8,684.2
2,3_5,745.25
3,3_6,650.5
4,4_8,607
5,2_7,591
6,2_8,544.8
7,1_8,740
8,1_9,545.2
1,4_5,625.75
2,3_5,745.25
3,1_4,603.2
4,5_9,666.8
5,1_6,605.2
6,3_9,622
7,2_9,707
8,1_9,545.2
1,1_2,607.4
2,7_9,748.4
3,2_5,683
4,3_7,679
5,2_7,591
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,8_9,722.4
2,2_4,882.4
3,3_6,650.5
4,1_5,582.4
5,1_6,605.2
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,5_6,744.6
2,2_4,882.4
3,4_7,738.6
4,3_7,679
5,2_7,591
6,3_9,622
7,2_9,707
8,1_9,545.2
1,4_5,625.75
2,5_7,719
3,1_4,603.2
4,3_7,679
5,2_7,591
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,7_8,684.2
2,1_3,525.4
3,1_4,603.2
4,1_5,582.4
5,1_6,605.2
6,2_8,544.8
7,1_8,740
8,1_9,545.2
1,8_9,722.4
2,6_8,771.2
3,6_9,638.8
4,5_9,666.8
5,2_7,591
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,1_2,607.4
2,4_6,728.4
3,2_5,683
4,5_9,666.8
5,1_6,605.2
6,3_9,622
7,1_8,740
8,1_9,545.2
1,4_5,625.75
2,4_6,728.4
3,2_5,683
4,4_8,607
5,2_7,591
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,8_9,722.4
2,3_5,745.25
3,4_7,738.6
4,2_6,597.4
5,1_6,605.2
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,4_5,625.75
2,3_5,745.25
3,4_7,738.6
4,1_5,582.4
5,2_7,591
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,7_8,684.2
2,7_9,748.4
3,1_4,603.2
4,2_6,597.4
5,1_6,605.2
6,3_9,622
7,1_8,740
8,1_9,545.2
1,1_2,607.4
2,5_7,719
3,1_4,603.2
4,1_5,582.4
5,3_8,665
6,2_8,544.8
7,1_8,740
8,1_9,545.2
1,7_8,684.2
2,2_4,882.4
3,2_5,683
4,3_7,679
5,3_8,665
6,2_8,544.8
7,1_8,740
8,1_9,545.2
1,5_6,744.6
2,5_7,719
3,3_6,650.5
4,5_9,666.8
5,1_6,605.2
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,4_5,625.75
2,1_3,525.4
3,1_4,603.2
4,4_8,607
5,2_7,591
6,3_9,622
7,2_9,707
8,1_9,545.2
1,6_7,891.25
2,5_7,719
3,1_4,603.2
4,3_7,679
5,1_6,605.2
6,3_9,622
7,1_8,740
8,1_9,545.2
1,5_6,744.6
2,5_7,719
3,3_6,650.5
4,2_6,597.4
5,4_9,568.6
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,6_7,891.25
2,4_6,728.4
3,4_7,738.6
4,2_6,597.4
5,2_7,591
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,4_5,625.75
2,2_4,882.4
3,6_9,638.8
4,4_8,607
5,3_8,665
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,5_6,744.6
2,6_8,771.2
3,5_8,690.8
4,5_9,666.8
5,1_6,605.2
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,5_6,744.6
2,1_3,525.4
3,3_6,650.5
4,4_8,607
5,1_6,605.2
6,3_9,622
7,2_9,707
8,1_9,545.2
1,4_5,625.75
2,5_7,719
3,1_4,603.2
4,2_6,597.4
5,3_8,665
6,2_8,544.8
7,1_8,740
8,1_9,545.2
1,3_4,600.6
2,7_9,748.4
3,2_5,683
4,4_8,607
5,3_8,665
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,5_6,744.6
2,7_9,748.4
3,6_9,638.8
4,3_7,679
5,2_7,591
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,3_4,600.6
2,3_5,745.25
3,2_5,683
4,4_8,607
5,3_8,665
6,3_9,622
7,2_9,707
8,1_9,545.2
1,7_8,684.2
2,2_4,882.4
3,2_5,683
4,4_8,607
5,1_6,605.2
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,5_6,744.6
2,3_5,745.25
3,5_8,690.8
4,3_7,679
5,2_7,591
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,2_3,707.4
2,7_9,748.4
3,1_4,603.2
4,2_6,597.4
5,3_8,665
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,4_5,625.75
2,1_3,525.4
3,2_5,683
4,2_6,597.4
5,2_7,591
6,2_8,544.8
7,2_9,707
8,1_9,545.2
1,5_6,744.6
2,3_5,745.25
3,1_4,603.2
4,1_5,582.4
5,3_8,665
6,1_7,632.4
7,1_8,740
8,1_9,545.2
1,1_2,607.4
2,4_6,728.4
3,4_7,738.6
4,3_7,679
5,1_6,605.2
6,2_8,544.8
7,1_8,740
8,1_9,545.2
1,3_4,600.6
2,1_3,525.4
3,2_5,683
4,3_7,679
5,1_6,605.2
6,1_7,632.4
7,2_9,707
8,1_9,545.2
1,2_3,707.4
2,7_9,748.4
3,3_6,650.5
