distance,pair,value
1,3_4,438
2,7_9,580
3,2_5,423
4,4_8,470
5,2_7,423.4
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,6_7,461
2,7_9,580
3,3_6,418.6
4,1_5,408.8
5,3_8,438.6
6,3_9,400.2
7,1_8,397.8
8,1_9,398.8
1,5_6,518.2
2,2_4,413.75
3,2_5,423
4,1_5,408.8
5,2_7,423.4
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,5_6,518.2
2,1_3,408
3,4_7,466.2
4,4_8,470
5,2_7,423.4
6,2_8,392.2
7,1_8,397.8
8,1_9,398.8
1,6_7,461
2,6_8,526.2
3,3_6,418.6
4,3_7,440.8
5,2_7,423.4
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,3_4,438
2,2_4,413.75
3,2_5,423
4,3_7,440.8
5,1_6,394.2
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,6_7,461
2,1_3,408
3,5_8,486
4,4_8,470
5,1_6,394.2
6,3_9,400.2
7,2_9,434.6
8,1_9,398.8
1,1_2,448
2,1_3,408
3,4_7,466.2
4,3_7,440.8
5,2_7,423.4
6,1_7,438.8
7,1_8,397.8
8,1_9,398.8
1,4_5,508.5
2,6_8,526.2
3,5_8,486
4,4_8,470
5,3_8,438.6
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,3_4,438
2,5_7,449.2
3,5_8,486
4,3_7,440.8
5,2_7,423.4
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,6_7,461
2,6_8,526.2
3,3_6,418.6
4,4_8,470
5,2_7,423.4
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,6_7,461
2,2_4,413.75
3,3_6,418.6
4,3_7,440.8
5,1_6,394.2
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,4_5,508.5
2,7_9,580
3,2_5,423
4,3_7,440.8
5,3_8,438.6
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,1_2,448
2,4_6,450.4
3,4_7,466.2
4,4_8,470
5,2_7,423.4
6,2_8,392.2
7,1_8,397.8
8,1_9,398.8
1,6_7,461
2,7_9,580
3,4_7,466.2
4,2_6,424
5,1_6,394.2
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,6_7,461
2,6_8,526.2
3,2_5,423
4,5_9,443.4
5,1_6,394.2
6,1_7,438.8
7,1_8,397.8
8,1_9,398.8
1,1_2,448
2,5_7,449.2
3,3_6,418.6
4,1_5,408.8
5,3_8,438.6
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,3_4,438
2,7_9,580
3,2_5,423
4,2_6,424
5,4_9,447.4
6,1_7,438.8
7,1_8,397.8
8,1_9,398.8
1,3_4,438
2,5_7,449.2
3,5_8,486
4,3_7,440.8
5,2_7,423.4
6,2_8,392.2
7,1_8,397.8
8,1_9,398.8
1,2_3,465.2
2,4_6,450.4
3,1_4,418.2
4,5_9,443.4
5,3_8,438.6
6,3_9,400.2
7,2_9,434.6
8,1_9,398.8
1,4_5,508.5
2,7_9,580
3,6_9,500.2
4,4_8,470
5,1_6,394.2
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,7_8,493
2,2_4,413.75
3,4_7,466.2
4,5_9,443.4
5,1_6,394.2
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,1_2,448
2,4_6,450.4
3,1_4,418.2
4,3_7,440.8
5,1_6,394.2
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,6_7,461
2,3_5,431.6
3,5_8,486
4,1_5,408.8
5,2_7,423.4
6,1_7,438.8
7,2_9,434.6
8,1_9,398.8
1,5_6,518.2
2,3_5,431.6
3,1_4,418.2
4,3_7,440.8
5,1_6,394.2
6,1_7,438.8
7,1_8,397.8
8,1_9,398.8
1,6_7,461
2,6_8,526.2
3,3_6,418.6
4,3_7,440.8
5,1_6,394.2
6,3_9,400.2
7,2_9,434.6
8,1_9,398.8
1,7_8,493
2,5_7,449.2
3,6_9,500.2
4,1_5,408.8
5,3_8,438.6
6,2_8,392.2
7,2_9,434.6
8,1_9,398.8
1,3_4,438
2,2_4,413.75
3,6_9,500.2
4,3_7,440.8
5,3_8,438.6
6,2_8,392.2
7,1_8,397.8
8,1_9,398.8
1,6_7,461
2,4_6,450.4
3,2_5,423
4,5_9,443.4
5,1_6,394.2
6,3_9,400.2
7,2_9,434.6
8,1_9,398.8
1,2_3,465.2
2,2_4,413.75
3,3_6,418.6
4,2_6,424
5,2_7,423.4
6,3_9,400.2
7,2_9,434.6
8,1_9,398.8
1,4_5,508.5
2,2_4,413.75
3,3_6,418.6
4,3_7,440.8
