distance,pair,value
1,3_4,557
2,4_6,541.2
3,1_4,671.8
4,1_5,501.2
5,3_8,433
6,1_7,463.8
7,2_9,502
8,1_9,433.6
1,6_7,590
2,5_7,537.2
3,5_8,476.8
4,5_9,539
5,3_8,433
6,1_7,463.8
7,1_8,469
8,1_9,433.6
1,5_6,684
2,3_5,469.8
3,3_6,544.2
4,2_6,532.8
5,1_6,492
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,8_9,642.6
2,7_9,479.5
3,1_4,671.8
4,5_9,539
5,1_6,492
6,2_8,637.4
7,2_9,502
8,1_9,433.6
1,8_9,642.6
2,7_9,479.5
3,1_4,671.8
4,5_9,539
5,3_8,433
6,3_9,497.8
7,2_9,502
8,1_9,433.6
1,2_3,495
2,3_5,469.8
3,1_4,671.8
4,1_5,501.2
5,1_6,492
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,1_2,504
2,5_7,537.2
3,6_9,530.4
4,5_9,539
5,3_8,433
6,3_9,497.8
7,1_8,469
8,1_9,433.6
1,6_7,590
2,5_7,537.2
3,6_9,530.4
4,5_9,539
5,1_6,492
6,3_9,497.8
7,1_8,469
8,1_9,433.6
1,1_2,504
2,7_9,479.5
3,6_9,530.4
4,2_6,532.8
5,4_9,571.8
6,1_7,463.8
7,1_8,469
8,1_9,433.6
1,7_8,561
2,7_9,479.5
3,1_4,671.8
4,5_9,539
5,1_6,492
6,3_9,497.8
7,2_9,502
8,1_9,433.6
1,7_8,561
2,2_4,453.8
3,3_6,544.2
4,3_7,490.8
5,4_9,571.8
6,3_9,497.8
7,1_8,469
8,1_9,433.6
1,1_2,504
2,4_6,541.2
3,3_6,544.2
4,5_9,539
5,1_6,492
6,2_8,637.4
7,2_9,502
8,1_9,433.6
1,7_8,561
2,3_5,469.8
3,1_4,671.8
4,2_6,532.8
5,1_6,492
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,6_7,590
2,6_8,470
3,2_5,637
4,1_5,501.2
5,3_8,433
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,1_2,504
2,2_4,453.8
3,1_4,671.8
4,2_6,532.8
5,3_8,433
6,1_7,463.8
7,1_8,469
8,1_9,433.6
1,6_7,590
2,3_5,469.8
3,3_6,544.2
4,1_5,501.2
5,4_9,571.8
6,3_9,497.8
7,2_9,502
8,1_9,433.6
1,3_4,557
2,5_7,537.2
3,2_5,637
4,2_6,532.8
5,4_9,571.8
6,3_9,497.8
7,2_9,502
8,1_9,433.6
1,4_5,808.5
2,3_5,469.8
3,4_7,565
4,1_5,501.2
5,4_9,571.8
6,1_7,463.8
7,1_8,469
8,1_9,433.6
1,1_2,504
2,5_7,537.2
3,1_4,671.8
4,3_7,490.8
5,2_7,467.8
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,8_9,642.6
2,1_3,523
3,5_8,476.8
4,5_9,539
5,4_9,571.8
6,3_9,497.8
7,2_9,502
8,1_9,433.6
1,2_3,495
2,2_4,453.8
3,3_6,544.2
4,2_6,532.8
5,1_6,492
6,3_9,497.8
7,1_8,469
8,1_9,433.6
1,3_4,557
2,7_9,479.5
3,5_8,476.8
4,4_8,453.8
5,4_9,571.8
6,3_9,497.8
7,1_8,469
8,1_9,433.6
1,1_2,504
2,7_9,479.5
3,5_8,476.8
4,3_7,490.8
5,2_7,467.8
6,2_8,637.4
7,2_9,502
8,1_9,433.6
1,7_8,561
2,4_6,541.2
3,4_7,565
4,4_8,453.8
5,4_9,571.8
6,3_9,497.8
7,2_9,502
8,1_9,433.6
1,6_7,590
2,5_7,537.2
3,2_5,637
4,3_7,490.8
5,3_8,433
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,4_5,808.5
2,5_7,537.2
3,6_9,530.4
4,5_9,539
5,4_9,571.8
6,1_7,463.8
7,2_9,502
8,1_9,433.6
1,5_6,684
2,7_9,479.5
3,6_9,530.4
4,3_7,490.8
5,3_8,433
6,2_8,637.4
7,1_8,469
8,1_9,433.6
1,7_8,561
2,1_3,523
