distance,pair,value
1,2_3,465
2,1_3,415.6
3,3_6,462.4
4,1_5,419.8
5,4_9,410.8
6,3_9,413
7,2_9,388.2
8,1_9,374.4
1,6_7,523.6
2,1_3,415.6
3,5_8,423.5
4,5_9,503.4
5,2_7,404.6
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,6_7,523.6
2,1_3,415.6
3,2_5,458.2
4,3_7,426.2
5,1_6,413.4
6,1_7,389
7,1_8,428.2
8,1_9,374.4
1,4_5,505.75
2,2_4,447.8
3,3_6,462.4
4,1_5,419.8
5,4_9,410.8
6,1_7,389
7,1_8,428.2
8,1_9,374.4
1,4_5,505.75
2,6_8,456.4
3,1_4,450.8
4,4_8,462.8
5,4_9,410.8
6,3_9,413
7,1_8,428.2
8,1_9,374.4
1,3_4,496.6
2,4_6,442
3,2_5,458.2
4,3_7,426.2
5,4_9,410.8
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,4_5,505.75
2,3_5,425.6
3,4_7,472.6
4,4_8,462.8
5,2_7,404.6
6,1_7,389
7,2_9,388.2
8,1_9,374.4
1,4_5,505.75
2,6_8,456.4
3,6_9,505.8
4,3_7,426.2
5,3_8,414.6
6,2_8,424.4
7,2_9,388.2
8,1_9,374.4
1,8_9,480.333
2,1_3,415.6
3,6_9,505.8
4,2_6,422.6
5,4_9,410.8
6,1_7,389
7,1_8,428.2
8,1_9,374.4
1,8_9,480.333
2,3_5,425.6
3,4_7,472.6
4,1_5,419.8
5,2_7,404.6
6,1_7,389
7,2_9,388.2
8,1_9,374.4
1,5_6,479
2,7_9,473.4
3,3_6,462.4
4,5_9,503.4
5,1_6,413.4
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,7_8,442
2,6_8,456.4
3,6_9,505.8
4,5_9,503.4
5,1_6,413.4
6,1_7,389
7,2_9,388.2
8,1_9,374.4
1,5_6,479
2,5_7,450.8
3,4_7,472.6
4,2_6,422.6
5,1_6,413.4
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,3_4,496.6
2,2_4,447.8
3,2_5,458.2
4,4_8,462.8
5,3_8,414.6
6,2_8,424.4
7,2_9,388.2
8,1_9,374.4
1,7_8,442
2,3_5,425.6
3,5_8,423.5
4,2_6,422.6
5,3_8,414.6
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,7_8,442
2,7_9,473.4
3,2_5,458.2
4,4_8,462.8
5,3_8,414.6
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,2_3,465
2,1_3,415.6
3,4_7,472.6
4,4_8,462.8
5,2_7,404.6
6,1_7,389
7,1_8,428.2
8,1_9,374.4
1,6_7,523.6
2,4_6,442
3,6_9,505.8
4,5_9,503.4
5,4_9,410.8
6,1_7,389
7,2_9,388.2
8,1_9,374.4
1,2_3,465
2,2_4,447.8
3,6_9,505.8
4,4_8,462.8
5,2_7,404.6
6,2_8,424.4
7,1_8,428.2
8,1_9,374.4
1,7_8,442
2,3_5,425.6
3,3_6,462.4
4,3_7,426.2
5,1_6,413.4
6,1_7,389
7,1_8,428.2
8,1_9,374.4
1,4_5,505.75
2,2_4,447.8
3,2_5,458.2
4,1_5,419.8
5,2_7,404.6
6,2_8,424.4
7,2_9,388.2
8,1_9,374.4
1,3_4,496.6
2,5_7,450.8
3,6_9,505.8
4,2_6,422.6
5,2_7,404.6
6,2_8,424.4
7,2_9,388.2
8,1_9,374.4
1,6_7,523.6
2,2_4,447.8
3,2_5,458.2
4,1_5,419.8
5,1_6,413.4
6,1_7,389
7,1_8,428.2
8,1_9,374.4
1,4_5,505.75
2,6_8,456.4
3,4_7,472.6
4,2_6,422.6
5,1_6,413.4
6,3_9,413
7,1_8,428.2
8,1_9,374.4
1,6_7,523.6
2,2_4,447.8
3,4_7,472.6
4,1_5,419.8
5,2_7,404.6
6,1_7,389
7,2_9,388.2
8,1_9,374.4
1,8_9,480.333
2,2_4,447.8
3,6_9,505.8
4,1_5,419.8
5,3_8,414.6
6,1_7,389
7,2_9,388.2
8,1_9,374.4
1,1_2,486.25
2,3_5,425.6
3,3_6,462.4
4,1_5,419.8
5,4_9,410.8
6,3_9,413
7,1_8,428.2
8,1_9,374.4
1,2_3,465
2,1_3,415.6
3,6_9,505.8
4,4_8,462.8
5,1_6,413.4
6,2_8,424.4
7,2_9,388.2
