distance,pair,value
1,2_3,680.8
2,2_4,806.4
3,2_5,578.6
4,2_6,759.6
5,3_8,708.8
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,8_9,952.8
2,4_6,878
3,5_8,871.8
4,2_6,759.6
5,1_6,550.6
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,4_5,1088
2,6_8,911.5
3,5_8,871.8
4,4_8,726.4
5,2_7,642.6
6,3_9,945.25
7,1_8,627.8
8,1_9,661.4
1,8_9,952.8
2,6_8,911.5
3,5_8,871.8
4,1_5,721.8
5,3_8,708.8
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,5_6,849
2,7_9,952.25
3,3_6,700.6
4,3_7,770.8
5,2_7,642.6
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,8_9,952.8
2,7_9,952.25
3,3_6,700.6
4,1_5,721.8
5,4_9,1020.2
6,1_7,618.8
7,2_9,714.6
8,1_9,661.4
1,1_2,777
2,6_8,911.5
3,2_5,578.6
4,5_9,885.6
5,3_8,708.8
6,2_8,631.6
7,2_9,714.6
8,1_9,661.4
1,6_7,1008.5
2,7_9,952.25
3,5_8,871.8
4,5_9,885.6
5,1_6,550.6
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,6_7,1008.5
2,2_4,806.4
3,1_4,633.4
4,4_8,726.4
5,3_8,708.8
6,3_9,945.25
7,1_8,627.8
8,1_9,661.4
1,6_7,1008.5
2,4_6,878
3,5_8,871.8
4,3_7,770.8
5,2_7,642.6
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,7_8,1055
2,3_5,693.5
3,4_7,858.25
4,5_9,885.6
5,3_8,708.8
6,1_7,618.8
7,2_9,714.6
8,1_9,661.4
1,7_8,1055
2,6_8,911.5
3,4_7,858.25
4,1_5,721.8
5,2_7,642.6
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,1_2,777
2,4_6,878
3,4_7,858.25
4,2_6,759.6
5,1_6,550.6
6,2_8,631.6
7,2_9,714.6
8,1_9,661.4
1,4_5,1088
2,3_5,693.5
3,3_6,700.6
4,3_7,770.8
5,4_9,1020.2
6,2_8,631.6
7,1_8,627.8
8,1_9,661.4
1,1_2,777
2,4_6,878
3,6_9,828.4
4,4_8,726.4
5,4_9,1020.2
6,3_9,945.25
7,1_8,627.8
8,1_9,661.4
1,6_7,1008.5
2,2_4,806.4
3,6_9,828.4
4,2_6,759.6
5,4_9,1020.2
6,1_7,618.8
7,2_9,714.6
8,1_9,661.4
1,5_6,849
2,5_7,926.2
3,6_9,828.4
4,1_5,721.8
5,2_7,642.6
6,2_8,631.6
7,2_9,714.6
8,1_9,661.4
1,3_4,896.2
2,2_4,806.4
3,3_6,700.6
4,1_5,721.8
5,2_7,642.6
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,5_6,849
2,5_7,926.2
3,2_5,578.6
4,1_5,721.8
5,3_8,708.8
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,3_4,896.2
2,2_4,806.4
3,3_6,700.6
4,4_8,726.4
5,2_7,642.6
6,1_7,618.8
7,2_9,714.6
8,1_9,661.4
1,4_5,1088
2,4_6,878
3,2_5,578.6
4,1_5,721.8
5,1_6,550.6
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,4_5,1088
2,5_7,926.2
3,1_4,633.4
4,5_9,885.6
5,3_8,708.8
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,1_2,777
2,2_4,806.4
3,5_8,871.8
4,3_7,770.8
5,3_8,708.8
6,1_7,618.8
7,2_9,714.6
8,1_9,661.4
1,2_3,680.8
2,3_5,693.5
3,4_7,858.25
4,4_8,726.4
5,1_6,550.6
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,7_8,1055
2,2_4,806.4
3,4_7,858.25
4,5_9,885.6
5,4_9,1020.2
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,4_5,1088
2,7_9,952.25
3,4_7,858.25
4,1_5,721.8
5,1_6,550.6
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,1_2,777
2,3_5,693.5
3,5_8,871.8
4,1_5,721.8
5,3_8,708.8
6,3_9,945.25
7,1_8,627.8
8,1_9,661.4
1,5_6,849
2,1_3,586.8
3,3_6,700.6
4,3_7,770.8
5,3_8,708.8
6,3_9,945.25
7,2_9,714.6
8,1_9,661.4
1,6_7,1008.5
2,4_6,878
3,3_6,700.6
4,4_8,726.4
5,3_8,708.8
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,7_8,1055
2,5_7,926.2
3,2_5,578.6
4,5_9,885.6
5,1_6,550.6
6,2_8,631.6
7,2_9,714.6
8,1_9,661.4
1,1_2,777
2,6_8,911.5
3,2_5,578.6
4,2_6,759.6
5,3_8,708.8
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,3_4,896.2
2,2_4,806.4
3,6_9,828.4
4,4_8,726.4
5,4_9,1020.2
6,3_9,945.25
7,1_8,627.8
8,1_9,661.4
1,4_5,1088
2,6_8,911.5
3,3_6,700.6
4,5_9,885.6
5,2_7,642.6
6,1_7,618.8
7,2_9,714.6
8,1_9,661.4
1,2_3,680.8
2,6_8,911.5
3,5_8,871.8
4,5_9,885.6
5,1_6,550.6
6,1_7,618.8
7,1_8,627.8
8,1_9,661.4
1,8_9,952.8
2,4_6,878
3,4_7,858.25
4,2_6,759.6
