distance,pair,value
1,1_2,511
2,4_6,523
3,4_7,581.6
4,3_7,592.75
5,1_6,459.6
6,2_8,531.8
7,2_9,514
8,1_9,486.6
1,8_9,485.2
2,4_6,523
3,3_6,540.8
4,2_6,486.6
5,1_6,459.6
6,1_7,483
7,1_8,515
8,1_9,486.6
1,3_4,673.75
2,1_3,511
3,1_4,471
4,3_7,592.75
5,2_7,681.2
6,2_8,531.8
7,1_8,515
8,1_9,486.6
1,8_9,485.2
2,2_4,576.25
3,5_8,500.6
4,5_9,569.4
5,3_8,521
6,3_9,516.6
7,2_9,514
8,1_9,486.6
1,4_5,610.8
2,6_8,881.25
3,6_9,688.2
4,3_7,592.75
5,4_9,514.8
6,3_9,516.6
7,1_8,515
8,1_9,486.6
1,5_6,705
2,7_9,474
3,2_5,532.6
4,1_5,456.4
5,3_8,521
6,1_7,483
7,2_9,514
8,1_9,486.6
1,2_3,542.25
2,1_3,511
3,6_9,688.2
4,2_6,486.6
5,4_9,514.8
6,3_9,516.6
7,2_9,514
8,1_9,486.6
1,4_5,610.8
2,3_5,522.25
3,2_5,532.6
4,4_8,499.2
5,2_7,681.2
6,1_7,483
7,2_9,514
8,1_9,486.6
1,7_8,789.333
2,2_4,576.25
3,6_9,688.2
4,1_5,456.4
5,1_6,459.6
6,2_8,531.8
7,1_8,515
8,1_9,486.6
1,8_9,485.2
2,5_7,572.75
3,6_9,688.2
4,2_6,486.6
5,2_7,681.2
6,1_7,483
7,2_9,514
8,1_9,486.6
1,3_4,673.75
2,4_6,523
3,1_4,471
4,5_9,569.4
5,4_9,514.8
6,2_8,531.8
7,2_9,514
8,1_9,486.6
1,3_4,673.75
2,2_4,576.25
3,3_6,540.8
4,3_7,592.75
5,2_7,681.2
6,2_8,531.8
7,2_9,514
8,1_9,486.6
1,8_9,485.2
2,6_8,881.25
3,4_7,581.6
4,1_5,456.4
5,1_6,459.6
6,3_9,516.6
7,1_8,515
8,1_9,486.6
1,3_4,673.75
2,2_4,576.25
3,2_5,532.6
4,5_9,569.4
5,1_6,459.6
6,2_8,531.8
7,2_9,514
8,1_9,486.6
1,8_9,485.2
2,2_4,576.25
3,4_7,581.6
4,2_6,486.6
5,3_8,521
6,2_8,531.8
7,1_8,515
8,1_9,486.6
1,7_8,789.333
2,4_6,523
3,1_4,471
4,5_9,569.4
5,4_9,514.8
6,2_8,531.8
7,1_8,515
8,1_9,486.6
1,8_9,485.2
2,1_3,511
3,5_8,500.6
4,1_5,456.4
5,2_7,681.2
6,3_9,516.6
7,2_9,514
8,1_9,486.6
1,2_3,542.25
2,4_6,523
3,6_9,688.2
4,2_6,486.6
5,1_6,459.6
6,3_9,516.6
7,1_8,515
8,1_9,486.6
1,8_9,485.2
2,2_4,576.25
3,5_8,500.6
4,2_6,486.6
5,3_8,521
6,3_9,516.6
7,2_9,514
8,1_9,486.6
1,8_9,485.2
2,1_3,511
3,2_5,532.6
4,2_6,486.6
5,3_8,521
6,1_7,483
7,1_8,515
8,1_9,486.6
1,5_6,705
2,3_5,522.25
3,5_8,500.6
4,4_8,499.2
5,1_6,459.6
6,1_7,483
7,1_8,515
8,1_9,486.6
1,7_8,789.333
2,5_7,572.75
3,5_8,500.6
4,1_5,456.4
5,3_8,521
6,3_9,516.6
7,2_9,514
8,1_9,486.6
1,5_6,705
2,7_9,474
3,4_7,581.6
4,5_9,569.4
5,1_6,459.6
6,3_9,516.6
7,2_9,514
8,1_9,486.6
1,7_8,789.333
2,5_7,572.75
3,4_7,581.6
4,2_6,486.6
5,2_7,681.2
6,3_9,516.6
7,1_8,515
8,1_9,486.6
1,1_2,511
2,5_7,572.75
3,1_4,471
4,1_5,456.4
5,4_9,514.8
6,1_7,483
7,2_9,514
8,1_9,486.6
1,5_6,705
2,1_3,511
3,6_9,688.2
4,1_5,456.4
5,3_8,521
6,3_9,516.6
7,1_8,515
