distance,pair,value
1,4_5,640.2
2,4_6,624.8
3,2_5,510
4,1_5,517
5,1_6,468
6,3_9,479.4
7,2_9,477.2
8,1_9,554.6
1,7_8,808
2,7_9,780.6
3,1_4,490
4,2_6,516
5,4_9,647
6,2_8,430
7,2_9,477.2
8,1_9,554.6
1,2_3,671.4
2,4_6,624.8
3,2_5,510
4,1_5,517
5,1_6,468
6,3_9,479.4
7,1_8,500.6
8,1_9,554.6
1,2_3,671.4
2,3_5,542.2
3,6_9,673.8
4,3_7,478.4
5,2_7,486.8
6,3_9,479.4
7,1_8,500.6
8,1_9,554.6
1,4_5,640.2
2,1_3,543.6
3,2_5,510
4,1_5,517
5,1_6,468
6,1_7,488
7,2_9,477.2
8,1_9,554.6
1,2_3,671.4
2,5_7,579.2
3,4_7,705.6
4,1_5,517
5,2_7,486.8
6,2_8,430
7,2_9,477.2
8,1_9,554.6
1,1_2,728.6
2,2_4,541.8
3,1_4,490
4,2_6,516
5,4_9,647
6,1_7,488
7,2_9,477.2
8,1_9,554.6
1,4_5,640.2
2,2_4,541.8
3,2_5,510
4,3_7,478.4
5,3_8,583.4
6,1_7,488
7,1_8,500.6
8,1_9,554.6
1,1_2,728.6
2,7_9,780.6
3,2_5,510
4,1_5,517
5,3_8,583.4
6,1_7,488
7,2_9,477.2
8,1_9,554.6
1,6_7,700.2
2,3_5,542.2
3,2_5,510
4,1_5,517
5,3_8,583.4
6,3_9,479.4
7,1_8,500.6
8,1_9,554.6
1,2_3,671.4
2,2_4,541.8
3,1_4,490
4,2_6,516
5,1_6,468
6,3_9,479.4
7,2_9,477.2
8,1_9,554.6
1,5_6,680.6
2,5_7,579.2
3,1_4,490
4,1_5,517
5,1_6,468
6,1_7,488
7,1_8,500.6
8,1_9,554.6
1,7_8,808
2,1_3,543.6
3,3_6,564.2
4,1_5,517
5,1_6,468
6,3_9,479.4
7,1_8,500.6
8,1_9,554.6
1,7_8,808
2,4_6,624.8
3,2_5,510
4,1_5,517
5,4_9,647
6,1_7,488
7,2_9,477.2
8,1_9,554.6
1,2_3,671.4
2,6_8,890.2
3,1_4,490
4,2_6,516
5,4_9,647
6,2_8,430
7,2_9,477.2
8,1_9,554.6
1,3_4,621
2,1_3,543.6
3,6_9,673.8
4,4_8,575.8
5,3_8,583.4
6,2_8,430
7,2_9,477.2
