distance,pair,value
8,1_9,413
1,7_8,510
2,4_6,503.8
3,4_7,499
4,3_7,481.6
5,2_7,458.333
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,4_5,435.4
2,5_7,513.2
3,3_6,496.2
4,3_7,481.6
5,1_6,427.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,5_7,513.2
3,3_6,496.2
4,4_8,451
5,3_8,465.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,7_8,510
2,7_9,467
3,6_9,493.5
4,3_7,481.6
5,1_6,427.8
6,3_9,477
7,1_8,389.4
8,1_9,413
1,8_9,484
2,2_4,475.8
3,6_9,493.5
4,2_6,430.8
5,3_8,465.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,4_5,435.4
2,7_9,467
3,4_7,499
4,2_6,430.8
5,2_7,458.333
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,5_7,513.2
3,5_8,516
4,4_8,451
5,3_8,465.8
6,3_9,477
7,2_9,418.4
8,1_9,413
1,7_8,510
2,1_3,499.5
3,6_9,493.5
4,3_7,481.6
5,3_8,465.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,5_6,518.5
2,2_4,475.8
3,5_8,516
4,3_7,481.6
5,2_7,458.333
6,3_9,477
7,2_9,418.4
8,1_9,413
1,4_5,435.4
2,2_4,475.8
3,5_8,516
4,2_6,430.8
5,3_8,465.8
6,1_7,454.8
7,1_8,389.4
8,1_9,413
1,8_9,484
2,5_7,513.2
3,5_8,516
4,1_5,390.8
5,1_6,427.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,3_4,419
2,3_5,478.2
3,5_8,516
4,1_5,390.8
5,2_7,458.333
6,3_9,477
7,1_8,389.4
8,1_9,413
1,8_9,484
2,4_6,503.8
3,6_9,493.5
4,2_6,430.8
5,3_8,465.8
6,3_9,477
7,2_9,418.4
8,1_9,413
1,8_9,484
2,7_9,467
3,3_6,496.2
4,4_8,451
5,4_9,461.2
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,5_6,518.5
2,5_7,513.2
3,1_4,407
4,5_9,528
5,2_7,458.333
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,3_4,419
2,5_7,513.2
3,3_6,496.2
4,3_7,481.6
5,2_7,458.333
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,7_8,510
2,7_9,467
3,1_4,407
4,4_8,451
5,4_9,461.2
6,1_7,454.8
7,1_8,389.4
8,1_9,413
1,6_7,571
2,7_9,467
3,3_6,496.2
4,1_5,390.8
5,4_9,461.2
6,3_9,477
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,5_7,513.2
3,6_9,493.5
4,1_5,390.8
5,2_7,458.333
6,3_9,477
7,1_8,389.4
8,1_9,413
1,8_9,484
2,1_3,499.5
3,4_7,499
4,5_9,528
5,3_8,465.8
6,3_9,477
7,2_9,418.4
8,1_9,413
1,3_4,419
2,1_3,499.5
3,2_5,494
4,3_7,481.6
5,3_8,465.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,7_8,510
2,3_5,478.2
3,5_8,516
4,1_5,390.8
5,2_7,458.333
6,3_9,477
7,2_9,418.4
8,1_9,413
1,5_6,518.5
2,1_3,499.5
3,4_7,499
4,5_9,528
5,1_6,427.8
6,3_9,477
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,5_7,513.2
3,2_5,494
4,2_6,430.8
5,1_6,427.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,6_8,514.8
3,6_9,493.5
4,1_5,390.8
5,4_9,461.2
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,2_3,426
2,7_9,467
3,2_5,494
4,5_9,528
5,3_8,465.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,2_4,475.8
3,4_7,499
4,4_8,451
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,7_8,510
2,3_5,478.2
3,4_7,499
4,1_5,390.8
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,3_4,419
2,1_3,499.5
3,6_9,493.5
4,2_6,430.8
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,8_9,484
2,4_6,503.8
3,2_5,494
4,3_7,481.6
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,2_3,426
2,4_6,503.8
3,6_9,493.5
4,1_5,390.8
5,3_8,465.8
6,3_9,477
7,1_8,389.4
8,1_9,413
1,4_5,435.4
2,3_5,478.2
3,2_5,494
4,5_9,528
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,1_2,396.4
2,3_5,478.2
3,3_6,496.2
4,4_8,451
5,3_8,465.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,3_4,419
2,2_4,475.8
3,6_9,493.5
4,1_5,390.8
5,1_6,427.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,5_7,513.2
3,5_8,516
4,3_7,481.6
5,3_8,465.8
6,3_9,477
7,1_8,389.4
8,1_9,413
1,5_6,518.5
2,4_6,503.8
3,2_5,494
4,5_9,528
5,2_7,458.333
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,5_6,518.5
2,6_8,514.8
3,5_8,516
4,3_7,481.6
5,3_8,465.8
6,3_9,477
7,1_8,389.4
8,1_9,413
1,2_3,426
2,1_3,499.5
3,5_8,516
4,3_7,481.6
5,2_7,458.333
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,7_8,510
2,1_3,499.5
3,1_4,407
4,3_7,481.6
5,2_7,458.333
6,3_9,477
7,2_9,418.4
8,1_9,413
1,5_6,518.5
2,7_9,467
3,2_5,494
4,4_8,451
5,2_7,458.333
6,3_9,477
7,1_8,389.4
8,1_9,413
1,7_8,510
2,2_4,475.8
3,5_8,516
4,5_9,528
5,1_6,427.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,5_6,518.5
2,1_3,499.5
3,2_5,494
4,4_8,451
5,1_6,427.8
6,1_7,454.8
7,1_8,389.4
8,1_9,413
1,7_8,510
2,7_9,467
3,2_5,494
4,2_6,430.8
5,1_6,427.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,8_9,484
2,5_7,513.2
3,2_5,494
4,1_5,390.8
5,4_9,461.2
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,2_3,426
2,4_6,503.8
3,4_7,499
4,2_6,430.8
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,5_6,518.5
2,5_7,513.2
3,4_7,499
4,3_7,481.6
5,3_8,465.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,3_5,478.2
3,2_5,494
4,4_8,451
5,4_9,461.2
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,6_7,571
2,7_9,467
3,3_6,496.2
4,3_7,481.6
5,3_8,465.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,5_6,518.5
2,3_5,478.2
3,1_4,407
4,3_7,481.6
5,3_8,465.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,5_6,518.5
2,6_8,514.8
3,6_9,493.5
4,3_7,481.6
5,1_6,427.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,8_9,484
2,2_4,475.8
3,4_7,499
4,4_8,451
5,4_9,461.2
6,3_9,477
7,1_8,389.4
8,1_9,413
1,6_7,571
2,2_4,475.8
3,6_9,493.5
4,5_9,528
5,1_6,427.8
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,6_7,571
2,2_4,475.8
3,4_7,499
4,1_5,390.8
5,2_7,458.333
6,3_9,477
7,1_8,389.4
8,1_9,413
1,7_8,510
2,5_7,513.2
3,5_8,516
4,2_6,430.8
5,3_8,465.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,8_9,484
2,5_7,513.2
3,6_9,493.5
4,1_5,390.8
5,3_8,465.8
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,3_4,419
2,7_9,467
3,3_6,496.2
4,2_6,430.8
5,4_9,461.2
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,7_9,467
3,3_6,496.2
4,2_6,430.8
5,4_9,461.2
6,3_9,477
7,2_9,418.4
8,1_9,413
1,3_4,419
2,5_7,513.2
3,4_7,499
4,2_6,430.8
5,4_9,461.2
6,3_9,477
7,1_8,389.4
8,1_9,413
1,8_9,484
2,7_9,467
3,1_4,407
4,4_8,451
5,2_7,458.333
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,3_4,419
2,4_6,503.8
3,6_9,493.5
4,3_7,481.6
5,1_6,427.8
6,3_9,477
7,1_8,389.4
8,1_9,413
1,6_7,571
2,5_7,513.2
3,3_6,496.2
4,2_6,430.8
5,1_6,427.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,8_9,484
2,2_4,475.8
3,2_5,494
4,1_5,390.8
5,3_8,465.8
6,1_7,454.8
7,1_8,389.4
8,1_9,413
1,3_4,419
2,1_3,499.5
3,1_4,407
4,5_9,528
5,1_6,427.8
6,1_7,454.8
7,1_8,389.4
8,1_9,413
1,3_4,419
2,4_6,503.8
3,3_6,496.2
4,5_9,528
5,1_6,427.8
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,3_4,419
2,5_7,513.2
3,5_8,516
4,5_9,528
5,2_7,458.333
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,1_2,396.4
2,2_4,475.8
3,4_7,499
4,1_5,390.8
5,3_8,465.8
6,3_9,477
7,1_8,389.4
8,1_9,413
1,1_2,396.4
2,5_7,513.2
3,2_5,494
4,3_7,481.6
5,2_7,458.333
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,2_3,426
2,6_8,514.8
3,5_8,516
4,1_5,390.8
5,2_7,458.333
6,2_8,441.6
7,1_8,389.4
8,1_9,413
1,2_3,426
2,1_3,499.5
3,5_8,516
4,4_8,451
5,4_9,461.2
6,1_7,454.8
7,2_9,418.4
8,1_9,413
1,7_8,510
2,1_3,499.5
3,3_6,496.2
4,4_8,451
5,4_9,461.2
6,2_8,441.6
7,2_9,418.4
8,1_9,413
1,2_3,426
2,2_4,475.8
3,2_5,494
4,3_7,481.6
5,4_9,461.2
6,1_7,454.8
7,1_8,389.4
8,1_9,413
1,4_3,434.6
2,6_4,519.75
3,4_1,449.2
4,7_3,490.2
5,6_1,413
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,9_7,557.75
3,8_5,510.5
4,5_1,442
5,9_4,482
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,5_3,436.6
3,7_4,484.6
4,6_2,418.8
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,6_4,519.75
3,8_5,510.5
4,5_1,442
5,6_1,413
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,7_5,481.333
3,5_2,441.4
4,7_3,490.2
5,7_2,446.8
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,7_6,488
2,8_6,486.6
3,7_4,484.6
4,9_5,443.4
5,8_3,410.2
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,5_4,513.25
2,3_1,469.6
3,5_2,441.4
4,6_2,418.8
5,8_3,410.2
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,3_1,469.6
3,8_5,510.5
4,7_3,490.2
5,9_4,482
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,3_1,469.6
3,7_4,484.6
4,9_5,443.4
5,9_4,482
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,7_6,488
2,8_6,486.6
3,9_6,498.333
4,7_3,490.2
5,6_1,413
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,7_6,488
2,5_3,436.6
3,8_5,510.5
4,9_5,443.4
5,9_4,482
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,3_2,414.2
2,9_7,557.75
3,8_5,510.5
4,6_2,418.8
5,6_1,413
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,5_3,436.6
3,5_2,441.4
4,8_4,442.25
5,8_3,410.2
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,7_5,481.333
3,8_5,510.5
4,6_2,418.8
5,9_4,482
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,5_3,436.6
3,4_1,449.2
4,5_1,442
5,7_2,446.8
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,9_7,557.75
3,7_4,484.6
4,8_4,442.25
5,6_1,413
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,4_2,503
3,5_2,441.4
4,6_2,418.8
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,4_3,434.6
2,8_6,486.6
3,4_1,449.2
4,6_2,418.8
5,9_4,482
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,5_3,436.6
3,5_2,441.4
4,8_4,442.25
5,7_2,446.8
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,4_3,434.6
2,3_1,469.6
3,7_4,484.6
4,7_3,490.2
5,7_2,446.8
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,4_2,503
3,6_3,459.6
4,5_1,442
5,8_3,410.2
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,4_2,503
3,4_1,449.2
4,9_5,443.4
5,6_1,413
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,2_1,405.8
2,6_4,519.75
3,9_6,498.333
4,9_5,443.4
5,6_1,413
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,6_5,522
2,5_3,436.6
3,6_3,459.6
4,8_4,442.25
5,8_3,410.2
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,9_7,557.75
3,6_3,459.6
4,5_1,442
5,8_3,410.2
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,7_6,488
2,6_4,519.75
3,6_3,459.6
4,6_2,418.8
5,8_3,410.2
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,4_2,503
3,6_3,459.6
4,6_2,418.8
5,7_2,446.8
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,5_3,436.6
3,6_3,459.6
4,6_2,418.8
5,9_4,482
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,6_4,519.75
3,6_3,459.6
4,8_4,442.25
5,9_4,482
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,8_7,506.75
2,6_4,519.75
3,7_4,484.6
4,7_3,490.2
5,7_2,446.8
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,7_5,481.333
3,6_3,459.6
4,7_3,490.2
5,6_1,413
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,7_5,481.333
3,6_3,459.6
4,8_4,442.25
5,8_3,410.2
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,8_7,506.75
2,9_7,557.75
3,9_6,498.333
4,7_3,490.2
5,6_1,413
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,4_2,503
3,9_6,498.333
4,6_2,418.8
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,9_7,557.75
3,7_4,484.6
4,6_2,418.8
5,7_2,446.8
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,7_5,481.333
3,8_5,510.5
4,8_4,442.25
5,8_3,410.2
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,8_7,506.75
2,3_1,469.6
3,9_6,498.333
4,7_3,490.2
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,4_2,503
3,8_5,510.5
4,7_3,490.2
5,7_2,446.8
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,5_4,513.25
2,4_2,503
3,8_5,510.5
4,6_2,418.8
5,8_3,410.2
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,7_5,481.333
3,8_5,510.5
4,5_1,442
5,6_1,413
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,5_3,436.6
3,8_5,510.5
4,5_1,442
5,7_2,446.8
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,6_4,519.75
3,9_6,498.333
4,6_2,418.8
5,8_3,410.2
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,9_8,505.2
2,9_7,557.75
3,6_3,459.6
4,8_4,442.25
5,9_4,482
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,7_5,481.333
3,4_1,449.2
4,9_5,443.4
5,7_2,446.8
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,4_3,434.6
2,7_5,481.333
3,6_3,459.6
4,7_3,490.2
5,7_2,446.8
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,8_7,506.75
2,9_7,557.75
3,4_1,449.2
4,8_4,442.25
5,9_4,482
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,7_6,488
2,9_7,557.75
3,6_3,459.6
4,5_1,442
5,9_4,482
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,7_5,481.333
3,9_6,498.333
4,5_1,442
5,7_2,446.8
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,3_1,469.6
3,7_4,484.6
4,9_5,443.4
5,8_3,410.2
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,3_1,469.6
3,5_2,441.4
4,7_3,490.2
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,8_7,506.75
2,5_3,436.6
3,8_5,510.5
4,5_1,442
5,7_2,446.8
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,3_1,469.6
3,7_4,484.6
4,9_5,443.4
5,6_1,413
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,7_5,481.333
3,5_2,441.4
4,6_2,418.8
5,6_1,413
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,8_6,486.6
3,9_6,498.333
4,5_1,442
5,9_4,482
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,3_2,414.2
2,9_7,557.75
3,5_2,441.4
4,9_5,443.4
5,8_3,410.2
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,4_2,503
3,7_4,484.6
4,8_4,442.25
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,5_3,436.6
3,7_4,484.6
4,5_1,442
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,4_3,434.6
2,3_1,469.6
3,9_6,498.333
4,6_2,418.8
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,9_8,505.2
2,6_4,519.75
3,5_2,441.4
4,7_3,490.2
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,3_2,414.2
2,6_4,519.75
3,9_6,498.333
4,5_1,442
5,8_3,410.2
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,5_4,513.25
2,5_3,436.6
3,5_2,441.4
4,9_5,443.4
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,2_1,405.8
2,5_3,436.6
3,6_3,459.6
4,8_4,442.25
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,4_2,503
3,9_6,498.333
4,5_1,442
5,6_1,413
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,7_5,481.333
3,8_5,510.5
4,7_3,490.2
5,8_3,410.2
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,6_5,522
2,6_4,519.75
3,5_2,441.4
4,9_5,443.4
5,7_2,446.8
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,6_5,522
2,8_6,486.6
3,8_5,510.5
4,7_3,490.2
5,8_3,410.2
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,3_2,414.2
2,3_1,469.6
3,8_5,510.5
4,7_3,490.2
5,7_2,446.8
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,8_7,506.75
2,3_1,469.6
3,4_1,449.2
4,7_3,490.2
5,7_2,446.8
6,9_3,448.4
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,9_7,557.75
3,5_2,441.4
4,8_4,442.25
5,7_2,446.8
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,4_2,503
3,8_5,510.5
4,9_5,443.4
5,6_1,413
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,3_1,469.6
3,5_2,441.4
4,8_4,442.25
5,6_1,413
6,7_1,440.8
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,9_7,557.75
3,5_2,441.4
4,6_2,418.8
5,6_1,413
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,9_8,505.2
2,7_5,481.333
3,5_2,441.4
4,5_1,442
5,9_4,482
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,3_2,414.2
2,6_4,519.75
3,7_4,484.6
4,6_2,418.8
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,6_5,522
2,7_5,481.333
3,7_4,484.6
4,7_3,490.2
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,2_1,405.8
2,5_3,436.6
3,5_2,441.4
4,8_4,442.25
5,9_4,482
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,7_6,488
2,9_7,557.75
3,6_3,459.6
4,7_3,490.2
5,8_3,410.2
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,6_5,522
2,5_3,436.6
3,4_1,449.2
4,7_3,490.2
5,8_3,410.2
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,6_5,522
2,8_6,486.6
3,9_6,498.333
4,7_3,490.2
5,6_1,413
6,7_1,440.8
7,9_2,415.2
8,9_1,407.6
1,9_8,505.2
2,4_2,503
3,7_4,484.6
4,8_4,442.25
5,9_4,482
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,7_6,488
2,4_2,503
3,9_6,498.333
4,9_5,443.4
5,6_1,413
6,8_2,426.6
7,8_1,403.2
8,9_1,407.6
1,7_6,488
2,4_2,503
3,7_4,484.6
4,5_1,442
5,7_2,446.8
6,9_3,448.4
7,8_1,403.2
8,9_1,407.6
1,8_7,506.75
2,7_5,481.333
3,8_5,510.5
4,6_2,418.8
5,8_3,410.2
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,9_8,505.2
2,7_5,481.333
3,9_6,498.333
4,5_1,442
5,8_3,410.2
6,8_2,426.6
7,9_2,415.2
8,9_1,407.6
1,4_3,434.6
2,9_7,557.75
3,6_3,459.6
4,6_2,418.8
