distance,pair,value
1,6_7,850
2,5_7,785
3,6_9,715.2
4,2_6,684
5,2_7,573.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,3_4,664
2,2_4,603
3,3_6,618.2
4,4_8,782
5,3_8,591.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,2_3,640
2,5_7,785
3,5_8,626
4,2_6,684
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,7_9,689.25
3,2_5,658.6
4,2_6,684
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,2_3,640
2,2_4,603
3,5_8,626
4,3_7,594
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,6_7,850
2,2_4,603
3,4_7,636
4,3_7,594
5,1_6,600
6,2_8,623
7,1_8,645
8,1_9,628
1,5_6,870.5
2,1_3,651
3,4_7,636
4,2_6,684
5,4_9,717.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,3_4,664
2,5_7,785
3,6_9,715.2
4,2_6,684
5,4_9,717.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,4_5,817
2,6_8,834.4
3,5_8,626
4,1_5,706.8
5,4_9,717.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,2_3,640
2,1_3,651
3,4_7,636
4,1_5,706.8
5,3_8,591.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,2_3,640
2,1_3,651
3,3_6,618.2
4,3_7,594
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,3_4,664
2,3_5,679
3,4_7,636
4,5_9,645.4
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,7_9,689.25
3,3_6,618.2
4,4_8,782
5,2_7,573.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,2_3,640
2,2_4,603
3,2_5,658.6
4,3_7,594
5,1_6,600
6,1_7,609
7,1_8,645
8,1_9,628
1,4_5,817
2,7_9,689.25
3,2_5,658.6
4,4_8,782
5,1_6,600
6,2_8,623
7,2_9,660.6
8,1_9,628
1,2_3,640
2,5_7,785
3,1_4,619.6
4,2_6,684
5,1_6,600
6,1_7,609
7,1_8,645
8,1_9,628
1,8_9,871.4
2,6_8,834.4
3,2_5,658.6
4,4_8,782
5,4_9,717.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,1_2,598.4
2,7_9,689.25
3,1_4,619.6
4,1_5,706.8
5,1_6,600
6,3_9,675.4
7,1_8,645
8,1_9,628
1,1_2,598.4
2,3_5,679
3,3_6,618.2
4,5_9,645.4
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,7_8,1125.4
2,3_5,679
3,5_8,626
4,4_8,782
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,5_7,785
3,4_7,636
4,3_7,594
5,3_8,591.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,3_4,664
2,6_8,834.4
3,4_7,636
4,3_7,594
5,3_8,591.4
6,1_7,609
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,5_7,785
3,3_6,618.2
4,1_5,706.8
5,4_9,717.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,5_6,870.5
2,1_3,651
3,1_4,619.6
4,5_9,645.4
5,3_8,591.4
6,1_7,609
7,1_8,645
8,1_9,628
1,5_6,870.5
2,4_6,700.2
3,2_5,658.6
4,2_6,684
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,3_4,664
2,5_7,785
3,1_4,619.6
4,2_6,684
5,1_6,600
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,2_4,603
3,1_4,619.6
4,5_9,645.4
5,1_6,600
6,1_7,609
7,2_9,660.6
8,1_9,628
1,2_3,640
2,4_6,700.2
3,2_5,658.6
4,4_8,782
5,1_6,600
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,7_9,689.25
3,3_6,618.2
4,3_7,594
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,3_5,679
3,2_5,658.6
4,4_8,782
5,4_9,717.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,4_5,817
2,5_7,785
3,4_7,636
4,1_5,706.8
5,3_8,591.4
6,1_7,609
7,1_8,645
8,1_9,628
1,6_7,850
2,1_3,651
3,1_4,619.6
4,3_7,594
5,4_9,717.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,4_5,817
2,4_6,700.2
3,4_7,636
4,2_6,684
5,1_6,600
6,3_9,675.4
7,1_8,645
8,1_9,628
1,4_5,817
2,6_8,834.4
3,5_8,626
4,5_9,645.4
5,1_6,600
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,2_3,640
2,7_9,689.25
3,3_6,618.2
4,4_8,782
5,4_9,717.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,2_4,603
3,6_9,715.2
4,4_8,782
5,2_7,573.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,4_5,817
2,5_7,785
3,4_7,636
4,4_8,782
5,4_9,717.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,6_7,850
2,1_3,651
3,5_8,626
4,5_9,645.4
5,3_8,591.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,2_3,640
2,1_3,651
3,2_5,658.6
4,2_6,684
5,4_9,717.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,5_6,870.5
2,3_5,679
3,4_7,636
4,5_9,645.4
5,1_6,600
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,6_7,850
2,6_8,834.4
3,5_8,626
4,3_7,594
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,5_6,870.5
2,6_8,834.4
3,2_5,658.6
4,4_8,782
5,1_6,600
6,2_8,623
7,2_9,660.6
8,1_9,628
1,1_2,598.4
2,1_3,651
3,1_4,619.6
4,3_7,594
5,3_8,591.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,2_4,603
3,3_6,618.2
4,1_5,706.8
5,3_8,591.4
6,1_7,609
7,1_8,645
8,1_9,628
1,5_6,870.5
2,6_8,834.4
3,2_5,658.6
4,1_5,706.8
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,4_5,817
2,7_9,689.25
3,5_8,626
4,5_9,645.4
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,8_9,871.4
2,2_4,603
3,4_7,636
4,2_6,684
5,2_7,573.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,4_6,700.2
3,3_6,618.2
4,2_6,684
5,2_7,573.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,3_4,664
2,3_5,679
3,3_6,618.2
4,1_5,706.8
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,1_2,598.4
2,2_4,603
3,3_6,618.2
4,5_9,645.4
5,2_7,573.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,3_4,664
2,4_6,700.2
3,5_8,626
4,5_9,645.4
5,4_9,717.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,1_2,598.4
2,5_7,785
3,1_4,619.6
4,1_5,706.8
5,1_6,600
6,1_7,609
7,1_8,645
8,1_9,628
1,6_7,850
2,3_5,679
3,5_8,626
4,5_9,645.4
5,4_9,717.4
6,2_8,623
7,1_8,645
8,1_9,628
1,2_3,640
2,2_4,603
3,5_8,626
4,2_6,684
5,3_8,591.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,7_9,689.25
3,6_9,715.2
4,2_6,684
5,3_8,591.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,7_9,689.25
3,1_4,619.6
4,4_8,782
5,2_7,573.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,2_3,640
2,3_5,679
3,6_9,715.2
4,3_7,594
5,1_6,600
6,2_8,623
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,3_5,679
3,1_4,619.6
4,3_7,594
5,4_9,717.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,7_9,689.25
3,3_6,618.2
4,3_7,594
5,4_9,717.4
6,2_8,623
7,1_8,645
8,1_9,628
1,2_3,640
2,1_3,651
3,6_9,715.2
4,3_7,594
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,6_7,850
2,6_8,834.4
3,1_4,619.6
4,2_6,684
5,2_7,573.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,3_4,664
2,4_6,700.2
3,6_9,715.2
4,2_6,684
5,1_6,600
6,2_8,623
7,2_9,660.6
8,1_9,628
1,3_4,664
2,7_9,689.25
3,1_4,619.6
4,3_7,594
5,3_8,591.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,6_7,850
2,3_5,679
3,1_4,619.6
4,1_5,706.8
5,1_6,600
6,1_7,609
7,1_8,645
8,1_9,628
1,2_3,640
2,2_4,603
3,1_4,619.6
4,3_7,594
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,1_2,598.4
2,4_6,700.2
3,2_5,658.6
4,5_9,645.4
5,3_8,591.4
6,2_8,623
7,1_8,645
8,1_9,628
1,3_4,664
2,4_6,700.2
3,4_7,636
4,5_9,645.4
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,2_3,640
2,5_7,785
3,6_9,715.2
4,4_8,782
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,1_2,598.4
2,6_8,834.4
3,5_8,626
4,2_6,684
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,1_2,598.4
2,5_7,785
3,6_9,715.2
4,2_6,684
5,1_6,600
6,2_8,623
7,2_9,660.6
8,1_9,628
1,4_5,817
2,7_9,689.25
3,3_6,618.2
4,5_9,645.4
5,3_8,591.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,3_4,664
2,3_5,679
3,5_8,626
4,4_8,782
5,2_7,573.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,6_8,834.4
3,1_4,619.6
4,4_8,782
5,2_7,573.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,6_7,850
2,2_4,603
3,2_5,658.6
4,1_5,706.8
5,4_9,717.4
6,2_8,623
7,1_8,645
8,1_9,628
1,4_5,817
2,7_9,689.25
3,5_8,626
4,1_5,706.8
5,1_6,600
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,3_5,679
3,5_8,626
4,3_7,594
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,4_5,817
2,2_4,603
3,1_4,619.6
4,2_6,684
5,4_9,717.4
6,1_7,609
7,1_8,645
8,1_9,628
1,8_9,871.4
2,5_7,785
3,3_6,618.2
4,4_8,782
5,4_9,717.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,1_3,651
3,5_8,626
4,3_7,594
5,4_9,717.4
6,1_7,609
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,2_4,603
3,4_7,636
4,2_6,684
5,4_9,717.4
6,2_8,623
7,1_8,645
8,1_9,628
1,2_3,640
2,2_4,603
3,4_7,636
4,1_5,706.8
5,4_9,717.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,6_7,850
2,6_8,834.4
3,2_5,658.6
4,4_8,782
5,1_6,600
6,1_7,609
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,4_6,700.2
3,6_9,715.2
4,3_7,594
5,1_6,600
6,2_8,623
7,2_9,660.6
8,1_9,628
1,7_8,1125.4
2,3_5,679
3,4_7,636
4,3_7,594
5,1_6,600
6,3_9,675.4
7,1_8,645
8,1_9,628
1,6_7,850
2,6_8,834.4
3,3_6,618.2
4,3_7,594
5,2_7,573.4
6,2_8,623
7,1_8,645
8,1_9,628
1,2_3,640
2,3_5,679
3,2_5,658.6
4,1_5,706.8
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,8_9,871.4
2,7_9,689.25
3,5_8,626
4,1_5,706.8
5,1_6,600
6,2_8,623
7,1_8,645
8,1_9,628
1,4_5,817
2,2_4,603
3,1_4,619.6
4,5_9,645.4
5,2_7,573.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,1_2,598.4
2,2_4,603
3,5_8,626
4,5_9,645.4
5,3_8,591.4
6,3_9,675.4
7,2_9,660.6
8,1_9,628
1,1_2,598.4
2,3_5,679
3,3_6,618.2
4,2_6,684
5,2_7,573.4
6,1_7,609
7,1_8,645
8,1_9,628
1,3_4,664
2,1_3,651
3,4_7,636
4,4_8,782
5,4_9,717.4
6,2_8,623
7,1_8,645
8,1_9,628
1,1_2,598.4
2,5_7,785
3,1_4,619.6
4,5_9,645.4
5,2_7,573.4
6,3_9,675.4
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,3_5,679
3,3_6,618.2
4,1_5,706.8
5,1_6,600
6,1_7,609
7,2_9,660.6
8,1_9,628
1,2_3,640
2,7_9,689.25
3,1_4,619.6
4,5_9,645.4
5,4_9,717.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,5_6,870.5
2,7_9,689.25
3,3_6,618.2
4,2_6,684
5,3_8,591.4
6,2_8,623
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,6_8,834.4
3,4_7,636
4,2_6,684
5,4_9,717.4
6,2_8,623
7,2_9,660.6
8,1_9,628
1,6_7,850
2,1_3,651
3,4_7,636
4,1_5,706.8
5,3_8,591.4
6,1_7,609
7,1_8,645
8,1_9,628
1,7_8,1125.4
2,2_4,603
3,6_9,715.2
4,3_7,594
5,3_8,591.4
6,2_8,623
7,1_8,645
8,1_9,628
1,1_2,598.4
2,3_5,679
3,1_4,619.6
4,4_8,782
5,3_8,591.4
6,2_8,623
7,1_8,645
8,1_9,628
1,6_7,850
2,5_7,785
3,4_7,636
4,2_6,684
5,2_7,573.4
6,1_7,609
7,2_9,660.6
8,1_9,628
1,7_6,663.25
2,7_5,715.6
3,9_6,600.75
4,6_2,705.4
5,7_2,626.4
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,4_2,702.4
3,6_3,625
4,8_4,619.8
5,8_3,581
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,7_5,715.6
3,8_5,719.2
4,6_2,705.4
5,7_2,626.4
6,8_2,488
7,8_1,722
8,9_1,541.8
1,8_7,799.8
2,9_7,621.8
3,5_2,646
4,6_2,705.4
5,7_2,626.4
6,8_2,488
7,8_1,722
8,9_1,541.8
1,3_2,822
2,4_2,702.4
3,8_5,719.2
4,7_3,641
5,7_2,626.4
6,8_2,488
7,8_1,722
8,9_1,541.8
1,7_6,663.25
2,4_2,702.4
3,7_4,783
4,7_3,641
5,6_1,530.8
6,8_2,488
7,8_1,722
8,9_1,541.8
1,6_5,897.2
2,3_1,546.6
3,7_4,783
4,6_2,705.4
5,9_4,623.8
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,7_5,715.6
3,9_6,600.75
4,6_2,705.4
5,9_4,623.8
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,5_4,627.6
2,8_6,857.25
3,8_5,719.2
4,5_1,547.2
5,9_4,623.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,3_2,822
2,3_1,546.6
3,7_4,783
4,5_1,547.2
5,8_3,581
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,3_1,546.6
3,6_3,625
4,7_3,641
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,5_3,711.4
3,7_4,783
4,9_5,723.4
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,9_7,621.8
3,6_3,625
4,8_4,619.8
5,7_2,626.4
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,4_2,702.4
3,5_2,646
4,7_3,641
5,6_1,530.8
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,5_4,627.6
2,9_7,621.8
3,5_2,646
4,8_4,619.8
5,6_1,530.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,7_5,715.6
3,4_1,549
4,6_2,705.4
5,6_1,530.8
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,9_8,716.4
2,8_6,857.25
3,5_2,646
4,8_4,619.8
5,9_4,623.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,2_1,702.2
2,9_7,621.8
3,4_1,549
4,5_1,547.2
5,6_1,530.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,2_1,702.2
2,5_3,711.4
3,6_3,625
4,9_5,723.4
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,8_7,799.8
2,5_3,711.4
3,8_5,719.2
4,8_4,619.8
5,7_2,626.4
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,8_7,799.8
2,7_5,715.6
3,7_4,783
4,7_3,641
5,8_3,581
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,8_6,857.25
3,7_4,783
4,7_3,641
5,8_3,581
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,8_7,799.8
2,7_5,715.6
3,6_3,625
4,5_1,547.2
5,9_4,623.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,6_5,897.2
2,3_1,546.6
3,4_1,549
4,9_5,723.4
5,8_3,581
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,6_5,897.2
2,6_4,682.2
3,5_2,646
4,6_2,705.4
5,7_2,626.4
6,8_2,488
7,8_1,722
8,9_1,541.8
1,4_3,704.2
2,7_5,715.6
3,4_1,549
4,6_2,705.4
5,6_1,530.8
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,4_2,702.4
3,4_1,549
4,9_5,723.4
5,6_1,530.8
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,6_4,682.2
3,5_2,646
4,8_4,619.8
5,6_1,530.8
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,9_7,621.8
3,6_3,625
4,7_3,641
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,5_3,711.4
3,5_2,646
4,8_4,619.8
5,9_4,623.8
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,5_4,627.6
2,7_5,715.6
3,7_4,783
4,5_1,547.2
5,8_3,581
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,7_6,663.25
2,3_1,546.6
3,4_1,549
4,7_3,641
5,9_4,623.8
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,5_4,627.6
2,6_4,682.2
3,7_4,783
4,6_2,705.4
5,6_1,530.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,5_4,627.6
2,8_6,857.25
3,8_5,719.2
4,9_5,723.4
5,6_1,530.8
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,9_7,621.8
3,6_3,625
4,8_4,619.8
5,9_4,623.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,9_8,716.4
2,4_2,702.4
3,9_6,600.75
4,8_4,619.8
5,7_2,626.4
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,5_4,627.6
2,7_5,715.6
3,7_4,783
4,8_4,619.8
5,9_4,623.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,7_6,663.25
2,3_1,546.6
3,8_5,719.2
4,9_5,723.4
5,8_3,581
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,3_1,546.6
3,5_2,646
4,6_2,705.4
5,9_4,623.8
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,6_5,897.2
2,5_3,711.4
3,7_4,783
4,9_5,723.4
5,6_1,530.8
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,7_6,663.25
2,8_6,857.25
3,8_5,719.2
4,7_3,641
5,7_2,626.4
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,6_5,897.2
2,8_6,857.25
3,5_2,646
4,8_4,619.8
5,6_1,530.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,2_1,702.2
2,3_1,546.6
3,4_1,549
4,7_3,641
5,8_3,581
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,4_2,702.4
3,6_3,625
4,5_1,547.2
5,8_3,581
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,6_5,897.2
2,8_6,857.25
3,5_2,646
4,5_1,547.2
5,7_2,626.4
6,8_2,488
7,8_1,722
8,9_1,541.8
1,5_4,627.6
2,9_7,621.8
3,8_5,719.2
4,9_5,723.4
5,7_2,626.4
6,8_2,488
7,8_1,722
8,9_1,541.8
1,9_8,716.4
2,4_2,702.4
3,7_4,783
4,6_2,705.4
5,7_2,626.4
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,9_8,716.4
2,6_4,682.2
3,6_3,625
4,6_2,705.4
5,7_2,626.4
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,5_3,711.4
3,6_3,625
4,5_1,547.2
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,2_1,702.2
2,4_2,702.4
3,6_3,625
4,9_5,723.4
5,7_2,626.4
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,6_4,682.2
3,8_5,719.2
4,9_5,723.4
5,9_4,623.8
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,2_1,702.2
2,7_5,715.6
3,4_1,549
4,5_1,547.2
5,6_1,530.8
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,7_6,663.25
2,5_3,711.4
3,8_5,719.2
4,9_5,723.4
5,9_4,623.8
6,8_2,488
7,8_1,722
8,9_1,541.8
1,3_2,822
2,4_2,702.4
3,8_5,719.2
4,6_2,705.4
5,8_3,581
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,9_7,621.8
3,9_6,600.75
4,6_2,705.4
5,8_3,581
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,9_7,621.8
3,4_1,549
4,8_4,619.8
5,7_2,626.4
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,3_2,822
2,5_3,711.4
3,9_6,600.75
4,7_3,641
5,6_1,530.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,9_8,716.4
2,5_3,711.4
3,4_1,549
4,7_3,641
5,9_4,623.8
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,6_5,897.2
2,9_7,621.8
3,6_3,625
4,7_3,641
5,9_4,623.8
6,8_2,488
7,8_1,722
8,9_1,541.8
1,3_2,822
2,3_1,546.6
3,9_6,600.75
4,7_3,641
5,7_2,626.4
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,7_6,663.25
2,8_6,857.25
3,4_1,549
4,6_2,705.4
5,7_2,626.4
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,4_3,704.2
2,6_4,682.2
3,9_6,600.75
4,6_2,705.4
5,6_1,530.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,9_7,621.8
3,4_1,549
4,7_3,641
5,8_3,581
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,7_6,663.25
2,5_3,711.4
3,4_1,549
4,5_1,547.2
5,6_1,530.8
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,3_2,822
2,4_2,702.4
3,4_1,549
4,7_3,641
5,7_2,626.4
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,2_1,702.2
2,6_4,682.2
3,5_2,646
4,9_5,723.4
5,8_3,581
6,8_2,488
7,8_1,722
8,9_1,541.8
1,4_3,704.2
2,6_4,682.2
3,7_4,783
4,9_5,723.4
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,3_2,822
2,7_5,715.6
3,9_6,600.75
4,8_4,619.8
5,7_2,626.4
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,2_1,702.2
2,8_6,857.25
3,8_5,719.2
4,6_2,705.4
5,7_2,626.4
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,2_1,702.2
2,7_5,715.6
3,9_6,600.75
4,6_2,705.4
5,6_1,530.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,5_4,627.6
2,9_7,621.8
3,6_3,625
4,9_5,723.4
5,8_3,581
6,7_1,712.8
7,9_2,664.4
8,9_1,541.8
1,4_3,704.2
2,5_3,711.4
3,8_5,719.2
4,8_4,619.8
5,7_2,626.4
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,9_8,716.4
2,8_6,857.25
3,4_1,549
4,8_4,619.8
5,7_2,626.4
6,9_3,585.4
7,8_1,722
8,9_1,541.8
1,7_6,663.25
2,4_2,702.4
3,5_2,646
4,5_1,547.2
5,9_4,623.8
6,8_2,488
7,8_1,722
8,9_1,541.8
1,5_4,627.6
2,9_7,621.8
3,8_5,719.2
4,5_1,547.2
5,6_1,530.8
6,9_3,585.4
7,9_2,664.4
8,9_1,541.8
1,9_8,716.4
2,5_3,711.4
3,8_5,719.2
4,7_3,641
5,7_2,626.4
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,5_4,627.6
2,4_2,702.4
3,4_1,549
4,6_2,705.4
5,9_4,623.8
6,7_1,712.8
7,8_1,722
8,9_1,541.8
1,9_8,716.4
2,7_5,715.6
3,6_3,625
4,8_4,619.8
5,9_4,623.8
6,8_2,488
7,9_2,664.4
8,9_1,541.8
1,9_8,716.4
