distance,pair,value
1,3_4,558.6
2,7_9,545.6
3,4_7,506.75
4,2_6,471.4
5,2_7,498.6
6,2_8,479.6
7,2_9,488.4
8,1_9,428.6
1,3_4,558.6
2,5_7,561.8
3,1_4,510.2
4,4_8,498
5,3_8,461
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,2_3,630.667
2,5_7,561.8
3,6_9,548.8
4,5_9,485.4
5,4_9,509
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,3_4,558.6
2,4_6,569
3,6_9,548.8
4,3_7,527.4
5,4_9,509
6,3_9,518
7,2_9,488.4
8,1_9,428.6
1,7_8,503.4
2,1_3,466.8
3,2_5,526.4
4,5_9,485.4
5,2_7,498.6
6,2_8,479.6
7,1_8,491.4
8,1_9,428.6
1,2_3,630.667
2,2_4,493.6
3,3_6,527.2
4,2_6,471.4
5,1_6,530.4
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,4_5,651.4
2,1_3,466.8
3,3_6,527.2
4,2_6,471.4
5,4_9,509
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,6_7,666.5
2,4_6,569
3,3_6,527.2
4,4_8,498
5,3_8,461
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,5_6,479.2
2,3_5,594
3,1_4,510.2
4,4_8,498
5,1_6,530.4
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,3_4,558.6
2,6_8,493.8
3,1_4,510.2
4,5_9,485.4
5,1_6,530.4
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,7_8,503.4
2,1_3,466.8
3,1_4,510.2
4,5_9,485.4
5,1_6,530.4
6,2_8,479.6
7,1_8,491.4
8,1_9,428.6
1,8_9,555.5
2,2_4,493.6
3,4_7,506.75
4,4_8,498
5,4_9,509
6,1_7,481.2
7,2_9,488.4
8,1_9,428.6
1,1_2,501.6
2,5_7,561.8
3,5_8,459.6
4,2_6,471.4
5,4_9,509
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,3_4,558.6
2,6_8,493.8
3,2_5,526.4
4,1_5,447.8
5,2_7,498.6
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,4_5,651.4
2,4_6,569
3,6_9,548.8
4,2_6,471.4
5,3_8,461
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,8_9,555.5
2,6_8,493.8
3,4_7,506.75
4,3_7,527.4
5,4_9,509
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,6_7,666.5
2,6_8,493.8
3,1_4,510.2
4,3_7,527.4
5,1_6,530.4
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,4_5,651.4
2,4_6,569
3,4_7,506.75
4,1_5,447.8
5,3_8,461
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,4_5,651.4
2,5_7,561.8
3,1_4,510.2
4,2_6,471.4
5,4_9,509
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,4_5,651.4
2,5_7,561.8
3,5_8,459.6
4,3_7,527.4
5,3_8,461
6,2_8,479.6
7,1_8,491.4
8,1_9,428.6
1,2_3,630.667
2,5_7,561.8
3,1_4,510.2
4,4_8,498
5,4_9,509
6,1_7,481.2
7,2_9,488.4
8,1_9,428.6
1,3_4,558.6
2,2_4,493.6
3,3_6,527.2
4,1_5,447.8
5,3_8,461
6,2_8,479.6
7,1_8,491.4
8,1_9,428.6
1,1_2,501.6
2,2_4,493.6
3,1_4,510.2
4,2_6,471.4
5,2_7,498.6
6,3_9,518
7,1_8,491.4
8,1_9,428.6
1,8_9,555.5
2,3_5,594
3,5_8,459.6
4,4_8,498
5,1_6,530.4
6,2_8,479.6
7,1_8,491.4
8,1_9,428.6
1,8_9,555.5
2,4_6,569
3,6_9,548.8
4,5_9,485.4
5,1_6,530.4
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,3_4,558.6
2,1_3,466.8
3,6_9,548.8
4,4_8,498
5,2_7,498.6
6,1_7,481.2
7,1_8,491.4
8,1_9,428.6
1,3_4,558.6
2,6_8,493.8
3,2_5,526.4
4,5_9,485.4
5,2_7,498.6
6,2_8,479.6
7,2_9,488.4
8,1_9,428.6
