distance,pair,value
1,2_3,469
2,5_7,656.4
3,2_5,510.8
4,3_7,677.5
5,3_8,572
6,1_7,472.6
7,1_8,514.5
8,1_9,458.4
1,3_4,573.8
2,2_4,539
3,6_9,540.4
4,4_8,631.8
5,4_9,531.8
6,1_7,472.6
7,1_8,514.5
8,1_9,458.4
1,4_5,498.4
2,2_4,539
3,3_6,537.6
4,3_7,677.5
5,2_7,549.2
6,2_8,605.8
7,2_9,449.75
8,1_9,458.4
1,8_9,781.5
2,2_4,539
3,3_6,537.6
4,1_5,548.6
5,2_7,549.2
6,1_7,472.6
7,1_8,514.5
8,1_9,458.4
1,6_7,552.5
2,7_9,560.4
3,3_6,537.6
4,3_7,677.5
5,2_7,549.2
6,3_9,557
7,1_8,514.5
8,1_9,458.4
1,5_6,652.5
2,3_5,501.8
3,3_6,537.6
4,4_8,631.8
5,3_8,572
6,2_8,605.8
7,1_8,514.5
8,1_9,458.4
1,7_8,774
2,5_7,656.4
3,3_6,537.6
4,3_7,677.5
5,4_9,531.8
6,2_8,605.8
7,2_9,449.75
8,1_9,458.4
1,6_7,552.5
2,6_8,595.8
3,5_8,599.5
4,5_9,595.6
5,3_8,572
6,3_9,557
7,1_8,514.5
8,1_9,458.4
1,1_2,515.2
2,1_3,528.8
3,5_8,599.5
4,5_9,595.6
5,2_7,549.2
6,1_7,472.6
7,1_8,514.5
8,1_9,458.4
1,1_2,515.2
2,4_6,626.2
3,2_5,510.8
4,1_5,548.6
5,1_6,508
6,3_9,557
7,1_8,514.5
8,1_9,458.4
1,2_3,469
2,2_4,539
3,1_4,536.4
4,5_9,595.6
5,4_9,531.8
6,2_8,605.8
7,2_9,449.75
8,1_9,458.4
1,3_4,573.8
2,7_9,560.4
3,3_6,537.6
4,4_8,631.8
5,1_6,508
6,1_7,472.6
7,2_9,449.75
8,1_9,458.4
1,6_7,552.5
2,4_6,626.2
3,2_5,510.8
4,2_6,442.25
5,3_8,572
6,2_8,605.8
7,2_9,449.75
8,1_9,458.4
1,4_5,498.4
2,1_3,528.8
3,1_4,536.4
4,2_6,442.25
5,3_8,572
6,3_9,557
7,2_9,449.75
8,1_9,458.4
1,1_2,515.2
2,5_7,656.4
3,2_5,510.8
4,1_5,548.6
5,4_9,531.8
6,2_8,605.8
7,1_8,514.5
8,1_9,458.4
1,6_7,552.5
2,6_8,595.8
3,6_9,540.4
4,2_6,442.25
5,4_9,531.8
6,3_9,557
7,2_9,449.75
8,1_9,458.4
1,3_4,573.8
2,6_8,595.8
3,1_4,536.4
4,3_7,677.5
5,1_6,508
