distance,pair,value
1,6_7,676
2,1_3,569.2
3,3_6,515.8
4,1_5,503.6
5,4_9,590.8
6,1_7,469
7,2_9,498.6
8,1_9,506.2
1,8_9,576.2
2,2_4,520.4
3,6_9,670.4
4,1_5,503.6
5,4_9,590.8
6,1_7,469
7,1_8,563.6
8,1_9,506.2
1,1_2,589.6
2,4_6,568.8
3,1_4,521.4
4,4_8,516.4
5,2_7,454.6
6,2_8,538
7,1_8,563.6
8,1_9,506.2
1,7_8,606.8
2,6_8,621.2
3,6_9,670.4
4,4_8,516.4
5,1_6,458
6,3_9,484.2
7,1_8,563.6
8,1_9,506.2
1,7_8,606.8
2,7_9,571
3,3_6,515.8
4,5_9,508.2
5,1_6,458
6,2_8,538
7,2_9,498.6
8,1_9,506.2
1,1_2,589.6
2,6_8,621.2
3,2_5,498.4
4,2_6,565.6
5,4_9,590.8
6,2_8,538
7,1_8,563.6
8,1_9,506.2
1,2_3,612.8
2,2_4,520.4
3,1_4,521.4
4,1_5,503.6
5,4_9,590.8
6,1_7,469
7,2_9,498.6
8,1_9,506.2
1,6_7,676
2,6_8,621.2
3,1_4,521.4
4,4_8,516.4
5,1_6,458
6,1_7,469
7,1_8,563.6
8,1_9,506.2
1,1_2,589.6
2,7_9,571
3,5_8,570.6
4,4_8,516.4
5,3_8,463.8
6,2_8,538
7,1_8,563.6
8,1_9,506.2
1,3_4,549.25
2,5_7,596
3,4_7,487.2
4,2_6,565.6
5,4_9,590.8
6,2_8,538
7,2_9,498.6
8,1_9,506.2
1,8_9,576.2
2,6_8,621.2
3,2_5,498.4
4,4_8,516.4
5,4_9,590.8
6,2_8,538
7,2_9,498.6
8,1_9,506.2
1,1_2,589.6
2,4_6,568.8
3,3_6,515.8
4,2_6,565.6
5,1_6,458
6,1_7,469
7,1_8,563.6
8,1_9,506.2
1,1_2,589.6
2,2_4,520.4
3,2_5,498.4
4,5_9,508.2
5,1_6,458
6,3_9,484.2
7,1_8,563.6
8,1_9,506.2
1,5_6,592
2,2_4,520.4
3,3_6,515.8
4,2_6,565.6
5,1_6,458
6,1_7,469
7,1_8,563.6
